업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜선우렌트카,영업소,대전광역시 대덕구 대전로 1419,,36.380321,127.423111,,대전광역시 대덕구 읍내동 258-11,34,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-487-0459,2019-06-30,6300000,대전광역시
㈜선우렌트카,영업소,대전광역시 대덕구 대전로 1419,,36.380321,127.423111,,대전광역시 대덕구 읍내동 258-1,4,5,5,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-487-0459,2019-06-30,6300000,대전광역시
㈜포유,영업소,대전광역시 대덕구 덕암로 215,,36.439632,127.423523,,대전광역시 서구 만년동 361,73,69,69,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-936-8282,2019-06-30,6300000,대전광역시
기아자동차㈜,영업소,대전광역시 대덕구 대화로 50번길 89,,36.369772,127.418542,,대전광역시 대덕구 대화로 50번길 8(대화동),34,110,110,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-630-8028,2019-06-30,6300000,대전광역시
조이렌트카㈜,영업소,"대전광역시 유성구 온천로 45, 213호",,36.355722,127.342947,,대전광역시 동구 동서대로1705번길 58-11,1,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-636-3654,2019-06-30,6300000,대전광역시
마춤카㈜,영업소,"대전광역시 유성구 대학로 77, 준원빌딩 501-2호",,36.360590,127.343676,,대전광역시 유성구 원신흥동 556-4,5,3,2,1,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,070-4481-3838,2019-06-30,6300000,대전광역시
㈜포유,영업소,"대전광역시 유성구 엑스포로 245, 2층 1호",,36.378638,127.405000,,대전광역시 유성구 엑스포로 245,20,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-631-0848,2019-06-30,6300000,대전광역시
지에스렌트카㈜,영업소,"대전광역시 유성구 문화원로 106, 305호",,36.358579,127.347444,,충청남도 논산시 가야곡면 목곡리 353,7,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-385-9285,2019-06-30,6300000,대전광역시
㈜제트카,영업소,대전광역시 유성구 학하중앙로 147 2층 201호,,36.346033,127.301531,,대전광역시 유성구 학하중앙로 147,11,38,38,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,1522-3501,2019-06-30,6300000,대전광역시
영신기업㈜,영업소,"대전광역시 유성구 도안북로 85-31, 209호",,36.331213,127.337932,,대전광역시 서구 복수동 283-156,14,1,1,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-864-0101,2019-06-30,6300000,대전광역시
㈜쏘카,영업소,"대전광역시 유성구 노은로 157, 202호",,36.373663,127.317423,,대전광역시 서구 둔산남로 50 8층,180,224,220,4,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-487-3315,2019-06-30,6300000,대전광역시
㈜삼성렌트카,영업소,대전광역시 유성구 계룡로 74번길 79-7,,36.350952,127.338311,,대전광역시 유성구 복명동 557-1,30,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-822-6011,2019-06-30,6300000,대전광역시
㈜삼성렌트카,영업소,대전광역시 유성구 계룡로 74번길 79-7,,36.350952,127.338312,,대전광역시 유성구 봉명동 557-14,11,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-822-6011,2019-06-30,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층",,36.347551,127.382548,,"대전광역시 유성구 왕가봉로 30, 지하 2층(PK빌딩)",20,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안복심,042-487-4700,2019-06-30,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층",,36.347551,127.4063922,,대전광역시 대덕구 신일동 1684-12,25,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안복심,042-487-4700,2019-06-30,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층",,36.347551,127.382548,,대전광역시 서구 둔산동 1232,38,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안복심,042-487-4700,2019-06-30,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층",,36.347551,127.382548,,대전광역시 서구 둔산동 1228,31,118,116,2,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안복심,042-487-4700,2019-06-30,6300000,대전광역시
대경렌트카㈜,주사업장,대전광역시 서구 계백로 1400,,36.311387,127.377359,,대전광역시 서구 가수원동 1090,91,83,79,4,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김성태,042-586-6061,2019-06-30,6300000,대전광역시
㈜세륜,주사업장,"대전광역시 서구 둔산남로 96, 702호",,36.348792,127.388252,,충청남도 공주시 송선동 465-3,76,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,042-322-7772,2019-06-30,6300000,대전광역시
(주)퍼스트렌터카(수원),주사업장,"경기도 수원시 영통구 영통로501번길 38-3, 2층",경기도 수원시 영통구 영통동 951-6,37.2651326,127.0768766,경기도 수원시 영통구 원천동 601-8,,,61,59,2,0,0,,,,,,,,09:00,19:00,,,,,,,유형미,031-282-0999,2020-03-05,3740000,경기도 수원시
(주)탑렌트카(렌트코리아),주사업장,경기도 수원시 팔달구 세지로 265-1,경기도 수원시 팔달구 인계동 745-2,37.2748369,127.0235020217,경기도 화성시 서신면 장외리 200-1,,,16,15,1,0,0,,,,,,,,08:30,19:00,,,,,,,최혁수,031-291-5335,2020-03-05,3740000,경기도 수원시
(주)케이투렌트카,주사업장,경기도 수원시 영통구 매영로 222,경기도 수원시 영통구 원천동 362-1,37.2613292644,127.0636283,"경기도 수원시 영통구 영통동 50, 50-1",,,120,116,4,0,0,,,,,,,,09:00,18:00,,,,,,,안재일,031-273-8673,2020-03-05,3740000,경기도 수원시
(주)케이에이치렌트카,주사업장,경기도 수원시 영통구 매탄로 108번길 52,경기도 수원시 영통구 매탄동 1266-3,37.2594311009,127.0452784,경기도 수원시 장안구 서부로 2139,,,55,55,0,0,0,,,,,,,,09:00,18:00,,,,,,,이광호,031-211-1006,2020-03-05,3740000,경기도 수원시
(주)창희렌트카,주사업장,"경기도 수원시 팔달구 경수대로466번길 16, 3층",경기도 수원시 팔달구 인계동 979,37.2672341,127.0279281,경기도 수원시 권선구 곡반정동 103-3,,,75,64,11,0,0,,,,,,,,09:00,18:00,,,,,,,양동목,031-237-2251,2020-03-05,3740000,경기도 수원시
(주)지오렌터카,주사업장,경기도 수원시 팔달구 중부대로 55,경기도 수원시 팔달구 지동 365-3,37.2757408,127.0229498,경기도 수원시 팔달구 지동 365-3,,,343,332,11,0,0,,,,,,,,09:00,19:00,,,,,,,민경인,031-245-5252,2020-03-05,3740000,경기도 수원시
㈜오토매니지먼트렌터카,영업소,경기도 김포시 고촌읍 아라육로152번길 45,경기도 김포시 고촌읍 전호리 684,37.59583641,126.7837313,경기도 김포시 고촌읍 아라육로152번길 45,경기도 김포시 고촌읍 전호리 684,340,297,297,0,0,0,,,,,,,,10:00,23:59,,,,,,,,1670-9777,2020-05-15,4090000,경기도 김포시
㈜에스에이치오토렌탈,영업소,경기도 김포시 양촌읍 석모로5번길28,경기도 김포시 양촌읍 석모리 923,37.65053938,126.6496455,경기도 김포시 양촌읍 석모로5번길28,경기도 김포시 양촌읍 석모리 923번지,22,10,7,3,0,0,,,,,,,,10:00,23:59,,,,,,,,031-998-8585,2020-05-15,4090000,경기도 김포시
홈플러스김포점카셰어링,영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 중봉로 14(감정동),경기도 김포시 감정동 692,2,1,1,1,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2020-05-15,4090000,경기도 김포시
한국전자금융(리엔포레오피스텔)카셰어링,영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 김포한강11로 288-31,경기도 김포시 운양동 1296-9 에이스프라자,2,2,2,0,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2020-05-15,4090000,경기도 김포시
칠성주차장 카셰어링(예약소),영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 북변중로 72(북변동),경기도 김포시 북변동 291-1,2,1,1,1,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2020-05-15,4090000,경기도 김포시
㈜피제이렌트카,영업소,경기도 김포시 양촌읍 양곡2로 30번길 51-16,경기도 김포시 양촌읍 양곡리 1313,37.65464973,126.6302207,경기도 김포시 양촌읍 양곡2로 30번길 51-16,경기도 김포시 양촌읍 양곡리 1313,37,2,2,0,0,0,,,,,,,,10:00,23:59,,,,,,,팽중원,070-7353-4737,2020-05-15,4090000,경기도 김포시
㈜피제이렌트카,영업소,경기도 김포시 양촌읍 김포한강4로 279-38,경기도 김포시 양촌읍 석모리 894,37.64992427,126.6512529,경기도 김포시 양촌읍 김포한강4로 279-38,경기도 김포시 양촌읍 석모리 894,27,27,27,0,0,0,,,,,,,,10:00,23:59,,,,,,,팽중원,070-7353-4737,2020-05-15,4090000,경기도 김포시
㈜프렌드오토렌트카,영업소,경기도 김포시 금포로 1117-20(걸포동),경기도 김포시 걸포동 1-24(테크노타운 가동 1층 29호),37.6452926,126.7066374,경기도 김포시 북변중로 72(북변동),경기도 김포시 북변동 291-1 칠성주차장,0,35,2,35,0,0,,,,,,,,10:00,23:59,,,,,,,박성만,02-2065-7117,2020-05-15,4090000,경기도 김포시
㈜포시즌렌트카,주사업장,경기도 김포시 통진읍 김포대로 2004번길 36,경기도 김포시 통진읍 도사리 633-3,37.6833869,126.6202607,경기도 김포시 북변중로 12(북변동),경기도 김포시 북변동 881,14,12,10,2,0,0,,,,,,,,10:00,23:59,,,,,,,최종범,1661-3315,2020-05-15,4090000,경기도 김포시
㈜쏘카,영업소,경기도 김포시 사우중로74번길 29(사우동),경기도 김포시 사우동 880,37.62170138,126.7215599,경기도 김포시 김포한강2로24번길 78-51(장기동),경기도 김포시 장기동 1933-2,60,54,53,1,0,0,,,,,,,,10:00,23:59,,,,,,,김지만,1661-3315,2020-05-15,4090000,경기도 김포시
㈜한국렌트카,주사업장,부산광역시 사상구 광장로 88(괘법동),,35.16171111,128.9863048,부산광역시 사상구 광장로 88(괘법동),,,62,41,21,0,0,,,,,,,,09:00,18:00,,,,,,,,051-469-2121,2020-01-01,6260000,부산광역시
㈜소카당진영업소,영업소,충청남도 당진시 읍내동 229-17,충청남도 당진시 읍내동 229-17,36.892316,126.630635,충청남도 당진시 읍내동 229-17,충청남도 당진시 읍내동 229-17,7,7,7,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,조정열,000-000-0000,2018-10-01,5680000,충청남도 당진시
㈜하늘렌트카,주사업장,충청남도 보령시 대해로 66,충청남도 보령시 궁촌동 354-2,36.3431836,126.5925182,충청남도 보령시 대청로 401-20,,140,93,86,7,0,0,,,,,,,,10:00,20:00,,,,,,,김민태,041-936-3636,2020-01-13,4510000,충청남도 보령시
㈜타고렌트카,주사업장,"서울특별시 마포구 독막로 6길 9, 2층 213호(합정동)",,37.5475755392,126.9176610000,용산구 신흥로 90(용산동2가)양천구 가로공원로 72(130㎡)양천구 목동중앙로 3길 30-10,,,87,85,2,0,0,,,,,,,,00:00,24:00,,,,,,,,02-2675-4982,2020-01-28,3130000,서울특별시 마포구
㈜푸른렌트카,주사업장,"서울특별시 마포구 고산길 12, 지하1층(노고산동)",,37.5533939729,126.9379283823,"양천구 곰달래로 10길 4 (신월동, 공영주차장)",,,77,68,9,0,0,,,,,,,,00:00,24:00,,,,,,,,02-717-8825,2020-01-28,3130000,서울특별시 마포구
㈜렌트원,주사업장,"서울특별시 마포구 양화진길 6, 지층(합정동)",,37.5484116750,126.9126474413,서초구 방배동 1002번지,,,97,84,13,0,0,,,,,,,,00:00,24:00,,,,,,,,02-1644-8231,2020-01-28,3130000,서울특별시 마포구
㈜바다렌트카,주사업장,"서울특별시 마포구 양화로 32, 1층(합정동)",,37.5485630995,126.9127440000,종로구 관훈동 112-4,,,248,233,15,0,0,,,,,,,,00:00,24:00,,,,,,,,02-1577-6745,2020-01-28,3130000,서울특별시 마포구
한일상공(유),주사업장,"서울특별시 마포구 마포대로 63-8, 1321호(도화동, 삼창프라자빌딩)",,37.5422588077,126.9478136443,영등포구 국제금융로2길 37(여의도동),,,123,112,11,0,0,,,,,,,,00:00,24:00,,,,,,,,02-719-4805,2020-01-28,3130000,서울특별시 마포구
퍼시픽렌터카㈜,주사업장,"서울특별시 마포구 마포대로 15, 1501호(마포동, 현대빌딩)",,37.5386494557,126.9439570000,양천구 목동중아로 3길 30-10중구 마른내로 31(초동) 초동 주차장,,,1434,1322,112,0,0,,,,,,,,00:00,24:00,,,,,,,,02-704-1541,2020-01-28,3130000,서울특별시 마포구
㈜국민카,주사업장,,부산광역시 북구 구포동 250-2,35.20730705,128.997982,부산광역시 북구 구포동 250-2,,,59,26,33,0,0,,,,,,,,09:00,18:00,,,,,,,,051-527-6500,2020-01-01,6260000,부산광역시
㈜길렌트카,주사업장,부산광역시 동래구 충렬대로 88(온천동),,35.20730978,129.0703789,부산광역시 동래구 충렬대로 88,,,68,60,8,0,0,,,,,,,,09:00,18:00,,,,,,,,051-582-8111,2020-01-01,6260000,부산광역시
㈜유카,주사업장,부산광역시 동구 중앙대로 210(초량동),,35.1152142653,129.0409052429,부산광역시 동구 초량동 1187-21,,,245,237,8,0,0,,,,,,,,09:00,18:00,,,,,,,,051-818-0405,2020-01-01,6260000,부산광역시
㈜두리렌트카,주사업장,부산광역시 수영구 연수로 347-6(망미동),,35.17181126,129.1086201,부산광역시 수영구 망미동 424-2,,,59,55,4,0,0,,,,,,,,09:00,18:00,,,,,,,,051-751-8880,2020-01-01,6260000,부산광역시
가렌트카㈜,주사업장,부산광역시 강서구 낙동북로 364(대저1동),,35.21193991,128.9680876,경상남도 김해시 한림면 신청리 211-3,,,51,50,1,0,0,,,,,,,,09:00,18:00,,,,,,,,051-639-7725,2020-01-01,6260000,부산광역시
㈜삼천리렌트카,주사업장,부산광역시 강서구 공항진입로 24(대저2동),,35.18140915,128.9556808,부산광역시 북구 구포동 1060-469,,,343,288,55,0,0,,,,,,,,09:00,18:00,,,,,,,,051-341-3131,2020-01-01,6260000,부산광역시
가자렌트카㈜,주사업장,부산광역시 해운대구 반여로155번다길 39(반여동),,35.20798937,129.1246086,부산광역시 해운대구 반여동 878,,,56,47,9,0,0,,,,,,,,09:00,18:00,,,,,,,,051-558-0400,2020-01-01,6260000,부산광역시
㈜삼성렌트카,주사업장,부산광역시 강서구 공항앞길 153(대저2동),,35.17537424,128.9505381,부산광역시 강서구 대저2동 2405-2,,,157,145,12,0,0,,,,,,,,09:00,18:00,,,,,,,,051-973-7000,2020-01-01,6260000,부산광역시
㈜세명SM렌트카,주사업장,부산광역시 영도구 태종로 410(청학동),,35.0905808,129.0661295,부산광역시 영도구 청학동 59-17,,,67,44,23,0,0,,,,,,,,09:00,18:00,,,,,,,,051-416-5400,2020-01-01,6260000,부산광역시
㈜예스굿모닝,주사업장,부산광역시 남구 우암로 375(문현동),,35.13542159,129.066561,부산광역시 남구 우암로 375,,,179,169,10,0,0,,,,,,,,09:00,18:00,,,,,,,,051-893-0313,2020-01-01,6260000,부산광역시
㈜행복오토랜드렌트카,주사업장,부산광역시 사상구 학감대로 42(학장동),,35.13739369,128.9948224,부산광역시 사상구 학장동 153,,,50,45,5,0,0,,,,,,,,09:00,18:00,,,,,,,,051-327-7114,2020-01-01,6260000,부산광역시
㈜새가람렌트카,주사업장,부산광역시 부산진구백양관문로 113(당감동),,35.16818044,129.0267136,부산광역시 부산진구 당감동 807-1,,,74,50,24,0,0,,,,,,,,09:00,18:00,,,,,,,,051-325-7000,2020-01-01,6260000,부산광역시
㈜건아렌트카,주사업장,부산광역시 연제구 반송로 68(연산동),,35.1898013,129.0869485,부산광역시 연제구 반송로 68,,,55,54,1,0,0,,,,,,,,09:00,18:00,,,,,,,,051-866-1124,2020-01-01,6260000,부산광역시
㈜나이스렌트카,주사업장,부산광역시 수영구 연수로 385-1(수영동),,35.16967946,129.1120642,부산광역시 강서구 송정동 1512-2,,,123,120,3,0,0,,,,,,,,09:00,18:00,,,,,,,,051-623-9998,2020-01-01,6260000,부산광역시
애플렌트㈜,주사업장,부산광역시 해운대구 반여로 116(반여동),,35.20183904,129.1239527,부산광역시 해운대구 반여로 116,,,85,80,5,0,0,,,,,,,,09:00,18:00,,,,,,,,051-752-9399,2020-01-01,6260000,부산광역시
㈜삼일렌트카,주사업장,부산광역시 해운대구 해운대해변로 389(중동),,35.16606732,129.1710332,부산광역시 해운대구 중동 1764-13,,,58,52,6,0,0,,,,,,,,09:00,18:00,,,,,,,,051-731-3134,2020-01-01,6260000,부산광역시
경동에이앤씨㈜,주사업장,충청남도 천안시 서북구 서부대로 602 (성정동),충청남도 천안시 서북구 성정동 895,36.8208451183,127.1319971724,충청남도 천안시 서북구 서부대로 602 (성정동),충청남도 천안시 서북구 성정동 895,,77,72,5,0,0,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,,041-577-7473,2019-09-26,4490000,충청남도 천안시
케이디알플러스㈜,주사업장,충청남도 천안시 서북구 서부대로 602 (성정동),충청남도 천안시 서북구 성정동 895,36.8208451183,127.1319971724,충청남도 천안시 서북구 서부대로 602 (성정동),충청남도 천안시 서북구 성정동 895,,52,52,0,0,0,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,,041-574-7656,2019-09-26,4490000,충청남도 천안시
골드렌트카㈜,주사업장,"충청남도 천안시 서북구 오성6길 52 (두정동), 4층",충청남도 천안시 서북구 두정동 779,36.8316535862,127.1330963647,"충청남도 천안시 서북구 오성6길 52 (두정동), 4층",충청남도 천안시 서북구 두정동 779 세운빌딩4,,129,116,13,0,0,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,,041-558-3100,2019-09-26,4490000,충청남도 천안시
에이엔오㈜,주사업장,충청남도 천안시 서북구 성정중3길 36 (성정동),충청남도 천안시 서북구 성정동 1166,36.8301314817,127.1371785012,충청남도 천안시 서북구 성정중3길 36 (성정동),충청남도 천안시 서북구 성정동 1166,,71,69,2,0,0,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,,041-553-5950,2019-09-26,4490000,충청남도 천안시
