업소명,업종명코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,업소전화번호,할인적용최소연령,할인율,할인금액,할인대상서비스명,할인부가정보,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,경로우대업소지정일자,경로우대업소해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
신안미용실,7 ,경기도,가평군,41820,"경기도 가평군 청평면 청평중앙로 21, 1층",,37.7366266,127.4173171,031-585-4436,75,10,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
백합미용실,7 ,경기도,가평군,41820,경기도 가평군 청평면 청평중앙로 17,,37.7364125772,127.4168596,031-584-1137,75,0,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
머리공방,7 ,경기도,가평군,41820,경기도 가평군 청평면 잠곡로 10,,37.7368359,127.4197366,031-584-3447,75,0,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
머리나라,7 ,경기도,가평군,41820,경기도 가평군 청평면 경춘로 807-45 상가 102호,,37.7384756,127.4237032,031-585-4723,75,15,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
헤어플러스,7 ,경기도,가평군,41820,경기도 가평군 조종면 청군로 1179,,37.8105101,127.3519285,031-584-6516,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가위든가족,7 ,경기도,가평군,41820,경기도 가평군 조종면 조종새싹로4번길 21,,37.8193489,127.3504224,031-585-6963,75,0,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
리아헤어스케치,7 ,경기도,가평군,41820,경기도 가평군 조종면 조종새싹로4번길 11,,37.8190479746,127.3494646,031-584-9224,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
소석원,7 ,경기도,가평군,41820,경기도 가평군 상면 왕대벌길 83-16,,37.7667554,127.3755939178,031-585-3128,75,50,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
아가페헤어,7 ,경기도,가평군,41820,경기도 가평군 가평읍 석봉로 212-6 에이스2차 상가 1호,,37.8338031,127.5098478,031-581-0860,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
화양식당,2 ,서울특별시,광진구,11215,서울특별시 광진구 군자로 39(화양동),,37.546787,127.070121,02-465-4885,65,식사만 10 할인,,"순대국, 감자탕",,11:00,22:00,11:00,22:00,00:00,00:00,2020-07-01,,서울특별시 광진구,02-450-7438,2020-07-01,3040000,서울특별시 광진구
채종호한의원,4 ,서울특별시,광진구,11215,"서울특별시 광진구 군자로75, 3층(군자동)",,37.5499185146,127.070612,02-498-5746,65,50,,한의원,,09:30,18:00,09:30,12:00,00:00,00:00,2020-07-01,,서울특별시 광진구,02-450-7438,2020-07-01,3040000,서울특별시 광진구
공주식당,2 ,서울특별시,광진구,11215,서울특별시 광진구 군자로137(군자동),,37.5542085931,127.074397,02-461-2507,65,20~50,,"청국장, 오리구이",,11:00,22:00,11:00,22:00,00:00,00:00,2020-07-01,,서울특별시 광진구,02-450-7438,2020-07-01,3040000,서울특별시 광진구
한림송어횟집,2 ,경기도,가평군,41820,경기도 가평군 북면 화악산로 162-23,,37.8965349697,127.5613211344,031-582-5229,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가평잣갈비,2 ,경기도,가평군,41820,경기도 가평군 북면 절골길 31,,37.8789675,127.5278993,031-582-0120,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
다슬기해장국전문점,2 ,경기도,가평군,41820,경기도 가평군 북면 가화로 769,,37.8766149,127.5288993515,031-582-4210,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가람헤어샵,7 ,경기도,가평군,41820,경기도 가평군 가평읍 석봉로 207,,37.8333179,127.5094607882,031-581-5933,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
인헤어,7 ,경기도,가평군,41820,"경기도 가평군 가평읍 석봉로 167, A동 5호",,37.8301902658,127.5105248261,031-582-1255,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
머리마을,7 ,경기도,가평군,41820,경기도 가평군 가평읍 보납로18번길 2,,37.8307297971,127.512403,031-582-7242,75,0,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
헤어로드,7 ,경기도,가평군,41820,"경기도 가평군 가평읍 보납로 석봉로 207-1, 1층",,37.8333179,127.5093091,031-582-5525,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
곽금례뷰티,7 ,경기도,가평군,41820,경기도 가평군 가평읍 가화로 141,,37.8319086,127.5121407329,031-581-8200,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
자라헤어,7 ,경기도,가평군,41820,경기도 가평군 가평읍 가화로 136,,37.8316157,127.512733,031-581-9919,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
홍양희헤어 (Hair),7 ,경기도,가평군,41820,경기도 가평군 가평읍 가화로 127,,37.8310044,127.5128518,031-582-0466,75,,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
탁혜정헤어뷰티샵,7 ,경기도,가평군,41820,"경기도 가평군 가평읍 가화로 119, 신영빌딩 2층",,37.8302175235,127.5133502,031-582-1580,75,20,,,,10:00,19:00,10:00,18:00,10:00,18:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
청평등갈비,2 ,경기도,가평군,41820,경기도 가평군 청평면 호반로 20,,37.7276729,127.412035,031-584-3223,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
해낙전철판,2 ,경기도,가평군,41820,경기도 가평군 청평면 호명리길 1,,37.7171723,127.4585018,031-584-8765,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
청하가든,2 ,경기도,가평군,41820,경기도 가평군 청평면 청군로 36,,37.7484314709,127.4249514,031-584-0845,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
쉐누,2 ,경기도,가평군,41820,경기도 가평군 청평면 잠곡로 91번길 29,,37.7392525158,127.4318465,031-584-5865,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
단기식당,2 ,경기도,가평군,41820,경기도 가평군 청평면 여울길 30-2,,37.7373825,127.4194918,031-584-2580,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
하늘땅별땅,2 ,경기도,가평군,41820,경기도 가평군 청평면 상지로 355-16,,37.7618363468,127.4832596,031-584-3384,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
산마루가든,2 ,경기도,가평군,41820,경기도 가평군 청평면 상지로 355-13,,37.7620965,127.4836319857,031-585-8989,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
여우사이,2 ,경기도,가평군,41820,경기도 가평군 청평면 상지로 245,,37.7682245410,127.4765582455,031-585-5935,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
오늘은봄닐,2 ,경기도,가평군,41820,경기도 가평군 청평면 북한강로 2199,,37.7115065,127.4006596002,031-584-6911,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
청평쭈꾸미 자시오,2 ,경기도,가평군,41820,경기도 가평군 청평면 구청평로 61,,37.7330215,127.4138431,031-582-9349,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
기와집전주장작불곰탕,2 ,경기도,가평군,41820,경기도 가평군 청평면 경춘로 982,,37.7491042845,127.4311986822,031-585-5854,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
봉녀수제비,2 ,경기도,가평군,41820,경기도 가평군 청평면 경춘로 1462,,37.7799508052,127.4649779226,031-581-3373,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
청평호반닭갈비막국수,2 ,경기도,가평군,41820,경기도 가평군 청평면 강변로 45-7,,37.7343101579,127.4172142,031-585-5921,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가원생고기,2 ,경기도,가평군,41820,경기도 가평군 청평면 강변로 45-23,,37.7346876234,127.4175334415,031-585-3236,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
토마토,2 ,경기도,가평군,41820,경기도 가평군 조종면 현창로38번길 16,,37.8195183,127.3492805,031-585-3606,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
홍천순대국,2 ,경기도,가평군,41820,경기도 가평군 조종면 현창로38번길 10,,37.8189535,127.3489822,031-585-6550,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
유일관,2 ,경기도,가평군,41820,경기도 가평군 조종면 현창로 38번길 11-1,,37.8192277,127.3488651,031-585-2543,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가마솥밥상,2 ,경기도,가평군,41820,경기도 가평군 조종면 청군로 1397,,37.8217031,127.3364942,031-584-1755,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
운학감자탕,2 ,경기도,가평군,41820,경기도 가평군 조종면 청군로 1309,,37.8207404113,127.3450016164,031-585-5989,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
평화닭갈비,2 ,경기도,가평군,41820,경기도 가평군 조종면 조종희망로5번길 12,,37.8191488530,127.3494159,031-585-3507,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
구이뱅크,2 ,경기도,가평군,41820,경기도 가평군 조종면 조종희망로 38,,37.8200506,127.3505457,031-585-3592,75,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
정미용실,7 ,대구광역시,중구,34100,대구광역시 중구 달성공원로 56-1(달성동),,35.8754429982,128.5794594345,000-000-0000,65,,,,,00:00,00:00,00:00,00:00,00:00,00:00,1900-01-01,,대구중구청,053-661-2555,2020-07-01,3410000,대구광역시 중구
금강막국수웰빙식당,2 ,경기도,가평군,41820,경기도 가평군 가평읍 경춘로 1745,,37.7964498,127.4788331991,031-581-8039,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
하이드힐,2 ,경기도,가평군,41820,경기도 가평군 가평읍 경반안로116번길 85-11,,37.8392799319,127.4873394343,031-582-6658,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
여흥갈비회관,2 ,경기도,가평군,41820,경기도 가평군 가평읍 가화로 55-18,,37.8249452,127.5146477,031-582-3751,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
도원,2 ,경기도,가평군,41820,"경기도 가평군 가평읍 가화로 55, 1층",,37.8249287885,127.5154477,031-582-1113,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
웬장어,2 ,경기도,가평군,41820,경기도 가평군 가평읍 가화로 524,,37.8587342,127.5178082482,031-582-2565,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
소희네묵집,2 ,경기도,가평군,41820,경기도 가평군 조종면 운악청계로 387,,37.8499593,127.3555636180,031-585-5321,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
풍천장어,2 ,경기도,가평군,41820,경기도 가평군 조종면 운악청계로 384,,37.8495597410,127.3559934673,031-584-1616,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
산이좋은사람들,2 ,경기도,가평군,41820,경기도 가평군 조종면 와곡길 3-16,,37.8661787813,127.3493182633,031-585-8645,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
한촌설렁탕,2 ,경기도,가평군,41820,"경기도 가평군 설악면 유명로 1600,104호",,37.6725249781,127.4878967,031-584-5988,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
다믈촌,2 ,경기도,가평군,41820,경기도 가평군 설악면 회곡가래골길4,,37.7105376,127.4453190548,031-584-3364,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
가평축협 한우명가(설악지점),2 ,경기도,가평군,41820,경기도 가평군 설악면 한서로 3,,37.6765627,127.4941229,031-585-7912,75,15,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
유명산벨리,2 ,경기도,가평군,41820,경기도 가평군 설악면 유명산길 79-28,,37.5933166864,127.4899204450,031-584-3114,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
종점가든,2 ,경기도,가평군,41820,경기도 가평군 설악면 유명산길 76,,37.5953941240,127.4904096425,031-584-0716,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
제일콩집,2 ,경기도,가평군,41820,경기도 가평군 설악면 유명로 758,,37.6131663010,127.4892487600,031-585-1600,75,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
서호식당,2 ,경기도,가평군,41820,경기도 가평군 설악면 유명로 2342,,37.7088435689,127.4472185573,031-584-0446,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
카페나루,2 ,경기도,가평군,41820,경기도 가평군 설악면 유명로 1454-25,,37.6618754910,127.4816621056,031-585-7506,75,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
산골농원식당,2 ,경기도,가평군,41820,경기도 가평군 설악면 어비산길99번길 75-7,,37.5963901,127.5100209,031-584-7415,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
펜션스타디움,2 ,경기도,가평군,41820,경기도 가평군 설악면 어비산길99번길 67-13,,37.5974273714,127.5098225438,031-584-2525,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
샛집남원추어탕,2 ,경기도,가평군,41820,경기도 가평군 설악면 신천중앙로 36,,37.672691,127.4916022880,031-584-1157,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
설악두부마을,2 ,경기도,가평군,41820,경기도 가평군 설악면 신천중앙로 26,,37.6718398,127.4910637,031-585-8894,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
갤러리앤카페시안,2 ,경기도,가평군,41820,경기도 가평군 설악면 묵안로 13,,37.6557423206,127.4832634205,031-585-7234,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
공덕갈비,2 ,경기도,가평군,41820,경기도 가평군 상면 청군로 610,,37.7719126,127.3807094364,031-585-7727,75,20,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
수라상쌈밥,2 ,경기도,가평군,41820,경기도 가평군 상면 청군로 1112-30,,37.8062623,127.3579022912,031-585-0902,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
언덕마루 가평잣두부집,2 ,경기도,가평군,41820,경기도 가평군 상면 수목원로 248,,37.7566685522,127.360442,031-584-5368,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
나린띄움,2 ,경기도,가평군,41820,경기도 가평군 상면 수목원로 236,,37.7574389868,127.3606944694,031-585-7288,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
대통령,2 ,경기도,가평군,41820,경기도 가평군 상면 비룡로 1745,,37.7865434256,127.3003773385,031-585-2081,75,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-02-23,,가평군,031-580-2231,2019-05-09,4160000,경기도 가평군
