보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
신포동 소(특)3-78호선,인천광역시,중구,신포동,2017-03-20,전일제,00:00,23:59,00:00,23:59,37.470613,126.625811,37.471047,126.626126,,6, ,특화거리조성,2020-06-30,합격,,,,,,,,,,,인천광역시 중구청,032-760-7454,2020-07-08,3490000,인천광역시 중구
소로2류-413호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.988741,127.928273,36.988751,127.927737,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-418호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.990807,127.928438,36.990805,127.929040,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-180호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.987451,127.928686,36.987894,127.929258,,6, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-205호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.984478,127.928378,36.984478,127.928818,,6, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-222호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.988134,127.928407,36.988129,127.929029,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-224호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.987261,127.929609,36.987712,127.929596,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-225호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.982562,127.928586,36.983458,127.929689,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-226호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.983109,127.931791,36.983587,127.931113,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-227호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.982376,127.931493,36.982711,127.931482,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-228호,충청북도,충주시,교현동,,전일제,00:00,23:59,00:00,23:59,36.982255,127.929984,36.981883,127.929983,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-229호,충청북도,충주시,교현동,,전일제,00:00,23:59,00:00,23:59,36.982051,127.928608,36.981735,127.928968,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로3류-230호,충청북도,충주시,교현동,,전일제,00:00,23:59,00:00,23:59,36.982546,127.927969,36.983139,127.927242,,4, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로1류-49호,충청북도,충주시,칠금금릉동,,전일제,00:00,23:59,00:00,23:59,36.987248,127.923037,36.986892,127.923025,,10, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로1류-52호,충청북도,충주시,칠금금릉동,,전일제,00:00,23:59,00:00,23:59,36.986392,127.922994,36.986784,127.923001,,10, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로1류-53호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.981894,127.921801,36.981897,127.922147,,10, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-236호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.985642,127.928371,36.985648,127.928841,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-242호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.987335,127.925008,36.987561,127.925008,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-243호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.987504,127.928022,36.987831,127.927684,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-280호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.987333,127.917874,36.986975,127.917806,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-281호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.987287,127.920244,36.986929,127.920255,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-282호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.984816,127.920269,36.986326,127.026600,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-284호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.985983,127.923792,36.985973,127.924043,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-285호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.985139,127.921885,36.985139,127.922028,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-286호,충청북도,충주시,칠금금릉동,,전일제,00:00,23:59,00:00,23:59,36.984317,127.921869,36.984318,127.922064,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-287호,충청북도,충주시,칠금금릉동,,전일제,00:00,23:59,00:00,23:59,36.984643,127.922645,36.984354,127.922638,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-288호,충청북도,충주시,칠금금릉동,,전일제,00:00,23:59,00:00,23:59,36.982735,127.921832,36.982743,127.922047,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-289호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.980109,127.921767,36.980122,127.922113,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-290호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.979578,127.919165,36.979766,127.919156,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-291호,충청북도,충주시,칠금동,,전일제,00:00,23:59,00:00,23:59,36.983193,127.914862,36.983491,127.915101,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-312호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.982604,127.943785,36.983016,127.943802,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-372호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.982506,127.945111,36.982055,127.945126,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-373호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.986492,127.939369,36.986492,127.939938,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-403호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.986847,127.925203,36.987219,127.925206,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-06-30,4390000,충청북도 충주시
소로2류-372호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.982506,127.945111,36.982055,127.945126,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-02-28,4390000,충청북도 충주시
소로2류-373호,충청북도,충주시,연수동,,전일제,00:00,23:59,00:00,23:59,36.986492,127.939369,36.986492,127.939938,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-02-28,4390000,충청북도 충주시
소로2류-403호,충청북도,충주시,금릉동,,전일제,00:00,23:59,00:00,23:59,36.986847,127.925203,36.987219,127.925206,,8, ,보행환경개선,2011-10-28,합격,,,,,,,,,,,층청북도 충주시,043-850-6244,2020-02-28,4390000,충청북도 충주시
도시계획도로 소로 별내1호선,경기도,남양주시,별내면,2003-10-06,전일제,00:00,23:59,00:00,23:59,37.710782,127.119961,37.710629,127.117626,겸용,3.1,Y,보행환경개선,2017-06-20,합격,시설물 양호(미보수),1,8,0,0,3,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 별내3-2호선,경기도,남양주시,별내면,2003-10-06,전일제,00:00,23:59,00:00,23:59,37.709558,127.112864,37.710202,127.112777,겸용,3.2,Y,보행환경개선,2017-06-20,합격,시설물 양호(미보수),0,1,0,0,2,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-2호선,경기도,남양주시,진접읍,2005-11-10,전일제,00:00,23:59,00:00,23:59,37.715127,127.193267,37.714837,127.193275,겸용,4.8,Y,보행환경개선,2017-07-15,합격,시설물 양호(미보수),0,2,0,28,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-1호선,경기도,남양주시,진접읍,2005-11-10,전일제,00:00,23:59,00:00,23:59,37.723125,127.205693,37.722029,127.207591,겸용,8.6,Y,보행환경개선,2017-07-17,합격,시설물 양호(미보수),0,8,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 3-23호선,경기도,남양주시,진접읍,2005-11-10,전일제,00:00,23:59,00:00,23:59,37.724209,127.210474,37.725561,127.210997,전용,4.7,Y,보행환경개선,2017-07-17,합격,시설물 양호(미보수),0,6,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-14호선,경기도,남양주시,별내동,2013-01-03,전일제,00:00,23:59,00:00,23:59,37.646472,127.117437,37.648273,127.119961,전용,4.6,Y,보행환경개선,2017-09-28,합격,시설물 양호(미보수),0,10,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-11호선,경기도,남양주시,별내동,2013-01-03,전일제,00:00,23:59,00:00,23:59,37.648543,127.115108,37.650284,127.117527,전용,4.2,Y,보행환경개선,2017-09-28,합격,시설물 양호(미보수),0,11,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-10호선,경기도,남양주시,별내동,2013-12-31,전일제,00:00,23:59,00:00,23:59,37.648385,127.114348,37.646686,127.111773,전용,4,Y,보행환경개선,2017-09-28,합격,시설물 양호(미보수),0,10,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-1호선,경기도,남양주시,별내동,2014-04-02,전일제,00:00,23:59,00:00,23:59,37.668672,127.113517,37.667653,127.111508,전용,4,Y,보행환경개선,2017-09-28,합격,시설물 양호(미보수),0,6,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
도시계획도로 소로 1-2호선,경기도,남양주시,별내동,2014-04-02,전일제,00:00,23:59,00:00,23:59,37.668727,127.113616,37.669355,127.114989,전용,4.8,Y,보행환경개선,2017-09-28,합격,시설물 양호(미보수),0,5,0,0,0,0,0,0,0,경기도 남양주시청,031-592-4900,2020-06-23,3990000,경기도 남양주시
문래로10길,서울특별시,영등포구,문래동,2009-08-21,전일제,00:00,00:00,00:00,00:00,37.5193465,126.8869802,37.5201464,126.8871707,전용,8,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
선유로9길,서울특별시,영등포구,문래동,2011-07-29,전일제,00:00,00:00,00:00,00:00,37.5176148,126.8854165,37.5163468,126.8851054,전용,8,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
선유서로13길,서울특별시,영등포구,문래동,2012-08-01,전일제,00:00,00:00,00:00,00:00,37.519855,126.883488,37.5200443,126.8821415,전용,8,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
가마산로49길,서울특별시,영등포구,신길3동,2015-05-30,전일제,00:00,00:00,00:00,00:00,37.5052108,126.8982053,37.5037426,126.899938,전용,11,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
디지털로37나길,서울특별시,영등포구,대림2동,2013-10-24,시간제,12:00,22:00,12:00,22:00,37.4911746,126.8995947,37.4903254,126.8984789,전용,6,N,시장방문 보행자 편의,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
영등포로22길,서울특별시,영등포구,문래동,2015-07-30,전일제,00:00,00:00,00:00,00:00,37.5192572,126.8935919,37.5203208,126.8938279,전용,6,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,0,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
선유로43나길,서울특별시,영등포구,양평2동,2016-07-13,전일제,00:00,00:00,00:00,00:00,37.5307803,126.8919477,37.5324139,126.8918592,전용,6,N,보행자 안전,2020-05-31,합격,없음,0,5,0,0,4,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
신길로37길,서울특별시,영등포구,신길3동,2017-06-27,전일제,00:00,00:00,00:00,00:00,37.5068343,126.9105542,37.5061406,126.9109806,전용,5,N,시장방문 보행자 편의,2020-05-31,합격,없음,0,1,0,0,4,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
가마산로69가길,서울특별시,영등포구,신길3동,2017-06-27,전일제,00:00,00:00,00:00,00:00,37.5062747,126.9100901,37.5062832,126.9106454,전용,7,Y,시장방문 보행자 편의,2020-05-31,합격,없음,0,1,0,0,4,0,1,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
선유서로,서울특별시,영등포구,문래동,2018-04-06,전일제,00:00,00:00,00:00,00:00,37.517121,126.882753,37.516993,126.8835500,전용,6,Y,보행자 안전,2020-05-31,합격,없음,0,3,0,0,8,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
아크로타워아파트 내 도로(1),서울특별시,영등포구,영등포동,2018-03-20,전일제,00:00,00:00,00:00,00:00,37.524194,126.905953,37.523413,126.906864,전용,20,Y,보행자 안전,2020-05-31,합격,없음,0,12,0,0,8,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
아크로타워아파트 내 도로(2),서울특별시,영등포구,영등포동,2018-03-20,전일제,00:00,00:00,00:00,00:00,37.523965,126.906808,37.524305,126.907559,전용,10,Y,보행자 안전,2020-05-31,합격,없음,0,5,0,0,5,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
도림로80가길,서울특별시,영등포구,신길5동,2019-10-21,시간제,08:00,15:00,00:00,00:00,37.502147,126.905086,37.502471,126.904888,전용,3,N,보행자 안전,2020-05-31,합격,없음,0,2,0,0,2,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
보행자전용도로,경기도,성남시 분당구,야탑동,,전일제,00:00,23:59,00:00,23:59,37.416598,127.126591,37.415264,127.126585,,8, ,보행환경개선,2020-06-12,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-8091,2020-06-12,3780000,경기도 성남시
문래로20길,서울특별시,영등포구,문래동,2019-11-06,전일제,00:00,00:00,00:00,00:00,37.517326,126.893641,37.518955,126.893688,전용,5,N,보행자 안전,2020-05-31,합격,없음,0,6,2,0,2,0,2,0,0,영등포구청,02-2670-3874,2020-05-31,3180000,서울특별시 영등포구
보행자전용도로,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.35030686,127.3872316,36.35028388,127.3879578,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,건설과,042-288-3925,2020-06-30,3660000,대전광역시 서구
보행자전용도로,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.34931307,127.3886019,36.34931307,127.3886019,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,건설과,042-288-3925,2020-06-30,3660000,대전광역시 서구
보행자전용도로,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.35025519,127.3898324,36.3502803,127.3889558,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,건설과,042-288-3925,2020-06-30,3660000,대전광역시 서구
보행자전용도로,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.35255302,127.3898606,36.35257699,127.388967,,8, ,보행환경개선,2019-07-20,합격,,,,,,,,,,,건설과,042-288-3925,2020-06-30,3660000,대전광역시 서구
