시도명,시군구명,시티투어코스명,시티투어문의처,시티투어운영시간,시티투어운행방식,시티투어탑승장소명,시티투어코스정보,경유지주변관광정보,시티투어코스부가정보,운행정보,운행시작시각,운행종료시각,배차시간,이용요금,이용요금부가정보,홈페이지주소,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
전라남도,담양군,시내,061-380-3154,매일,고정형,메타랜드,메타랜드-문화회관-주공아파트-청전아파트-대나무박물관-국민체육센터-죽녹원후문-죽녹원정문-담양군청-메타랜드,,,매일운행,10:00,17:35,3,"군민1300원 성인2000원 청소년,어린이,경로1000원 단체12,000원",,http://tour.damyang.go.kr,전라남도 담양군청,061-380-3055,2020-02-04,4850000,전라남도 담양군
전라남도,담양군,가사문학,061-380-3154,매일,고정형,메타랜드,메타랜드-문화회관-창평슬로시티-고서성월리-가사문학관-소쇄원-고서면사무소-소쇄원-가사문학관-창평슬로시티-문화회관-메타랜드,,,금토일휴일운행,09:50,17:20,5,"군민1300원 성인2000원 청소년,어린이,경로1000원 단체12,000원",,http://tour.damyang.go.kr,전라남도 담양군청,061-380-3055,2020-02-04,4850000,전라남도 담양군
전라남도,담양군,담양호,061-380-3154,금토일휴일,고정형,메타랜드,메타랜드-문화회관-대나무박물관-국민체육센터-죽녹원후문-용마루길-죽녹원정문-담양군청-메타랜드,,,금토일휴일운행,10:10,16:40,5,"군민1300원 성인2000원 청소년,어린이,경로1000원 단체12,000원",,http://tour.damyang.go.kr,전라남도 담양군청,061-380-3055,2020-02-04,4850000,전라남도 담양군
전라북도,익산시,익산숨은보석찾기코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외10이상사전예약",고정형,익산역,나바위성당-교도소세트장-고스락-미륵사지-보석박물관-문화예술의거리(중매서시장),숭림사+함라마을+두동교회,"익산역(ktx)출발,도착",월요일제외,10:00,17:30,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2020-02-03,4680000,전라북도 익산시
전라북도,익산시,세계유산코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외10이상사전예약",고정형,익산역,익산쌍릉-왕궁리유적-미륵사지-보석박물관,서동생가터+서동공원(마한관),"익산역(ktx)출발,도착/익산문화원 경유",월요일제외,10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2020-02-03,4680000,전라북도 익산시
전라북도,익산시,맞춤형코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외20이상사전예약",고정형,익산역,익산관광지 3곳이상(자유선택),,"출발,도착지 관광객 사전요구수용",월요일제외,10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2020-02-03,4680000,전라북도 익산시
전라북도,익산시,순환형1,"(유)이일관광, 063-854-4522","1일7회,토,일,공휴일",순환형,익산역,고스락-교도소세트장-미륵사지-왕궁리유적-보석박물관,숭림사+함라마을+나바위성당,"익산역(ktx)출발,도착","추석,설날당일 미운행",10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2020-02-03,4680000,전라북도 익산시
전라북도,익산시,순환형2,"㈜동양해외관광,063-838-1199","1일7회,토,일,공휴일",순환형,교도소세트장,교도소세트장-두동교회-성당포구마을(바람개비길),입점리고분전시관+웅포곰개나루,"교도소세트장출발,도착/순환1연계이용가능","추석,설날당일 미운행",10:30,16:10,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2020-02-03,4680000,전라북도 익산시
강원도,원주시,원주시티투어(순환형),천호관광(033-763-1005),"화요일부터 일요일(월요일 휴무), 오전 8시 40분부터 1개 노선 9회 운행",순환형,원주역 외 10개소,원주역-터미널-만종역-동화역-간현관광지-레일바이크-오크밸리(한솔조각공원)-뮤지엄 산-터미널-강원감영-전통시장-원주역,,,"화요일부터 일요일(월요일 휴무), 오전 8시 40분부터 1개 노선 9회 운행",08:40,19:00,40,"성인 5,000원 / 청소년,어린이 3,000원 / 장애인, 군인, 경로 3,000원 / 36개월 이하 어린이 무료",1 Day Free Pass: 일일 승차권을 이용하여 원하는 관광지에서 자유롭게 승하차 가능,http://www.wonjutourbus.kr,강원도 원주시청,033-737-5122,2020-01-21,4190000,강원도 원주시
경상북도,포항시,종일코스 A코스,현대관광 054-278-8500,09:30~19:00,고정형,"포항역, 시외버스터미널",포항역-시외버스터미널-포항공항-구룡포과메기문화관-구룡포일본인가옥거리-중식(구룡포)-호미곶-호미반도해안둘레길-연오랑세오녀테마공원-포항공항-죽도시장-포항역-시외버스터미널,,"입장료,식비,여행자보험,크루즈이용료 개별부담","매주 토, 일, 공휴일 운행/15인 이상 예약시운행",09:30,19:00,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,종일코스 B코스,현대관광 054-278-8500,09:00~19:00,고정형,"포항역, 시외버스터미널",시외버스터미널-포항역-경상북도수목원-중식(보경사)-영일대-철길숲&불의정원-포항운하(크루즈)-포항역-시외버스터미널,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 토일 운행/15인 이상 예약시운행,09:30,19:00,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,종일코스 공항출발,현대관광 054-278-8500,10:00~16:00,고정형,포항공항,포항공항-오어사-죽도시장-송도송림테마거리-포항운하-포항공항,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 토일 운행/15인 이상 예약시운행,10:00,16:00,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,반일코스 A코스,현대관광 054-278-8500,12:30~18:30,고정형,"포항역, 시외버스터미널",포항역-시외버스터미널-철길숲&불의정원-포항운하(크루즈)-죽도시장-포항역-시외버스터미널,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 토일 운행/15인 이상 예약시운행,12:30,18:30,0,"4,000원","아동,청소년,수급자,장애인,유공자,경로 3,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,반일코스 B코스,현대관광 054-278-8500,12:30~18:30,고정형,"포항역, 시외버스터미널",포항역-시외버스터미널-오어사-호미곶-연오랑세오녀테마공원-시외버스터미널-포항역,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 토일 운행/15인 이상 예약시운행,12:30,18:30,0,"4,000원","아동,청소년,수급자,장애인,유공자,경로 3,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,야경코스,현대관광 054-278-8500,17:30~21:30,고정형,"포항역, 시외버스터미널",시외버스터미널-포항역-영일대해수욕장-포항캐릭터해상공원(또는 철길숲&불의정원)-형산강에코전망대-포항역-시외버스터미널,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 금토 운행/15인 이상 예약시운행,17:30,21:45,0,"4,000원","아동,청소년,수급자,장애인,유공자,경로 3,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,야경공항코스,현대관광 054-278-8500,18:00~19:50,고정형,포항공항,포항공항-형산강에코전망대-송도송림테마거리-영일대해수욕장,,"입장료,식비,여행자보험,크루즈이용료 개별부담",매주 토일 운행/15인 이상 예약시운행,18:00,19:50,0,"4,000원","아동,청소년,수급자,장애인,유공자,경로 3,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,내고장 바로알기,현대관광 054-278-8500,09:30~17:30,고정형,출발지,출발지-호미반도 해안둘레길-중식-구룡포일본인가옥거리-장기읍성&유배문화체험촌-포항운하-도착지,,"입장료,식비,여행자보험,크루즈이용료 개별부담",수시 운행/20인 이상 예약시운행,09:30,17:30,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,첨단과학 체험,현대관광 054-278-8500,09:30~17:30,고정형,"포항역, 시외버스터미널",포항역-시외버스터미널-포스코글로벌안전센터-중식(포스코역사관)-포스코역사관-포항가속기연구소-로봇융합연구원-지곡영일대-시외버스터미널-포항역,,"입장료,식비,여행자보험,크루즈이용료 개별부담",수시 운행/20인 이상 예약시운행,09:30,17:30,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,학습형 체험,현대관광 054-278-8500,09:30~17:30,고정형,"포항역, 시외버스터미널",시외버스터미널-포항역-로봇융합연구원-중식(덕동문화마을)-전통문화체험관-새마을운동발상지기념관-포항역-시외버스터미널,,"입장료,식비,여행자보험,크루즈이용료 개별부담",수시 운행/20인 이상 예약시운행,09:30,17:30,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경상북도,포항시,보훈체험,현대관광 054-278-8500,09:30~17:30,고정형,학교,학교-학도의용군 전승기념관-학도의용군 전적비-중식-포항함체험관-해군6전단 항공역사관-학교,,"입장료,식비,여행자보험,크루즈이용료 개별부담",수시 운행/20인 이상 예약시운행,09:30,17:30,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
전라북도,완주군,완주 시티투어,완주관광지원센터 063-290-3930,매주 토요일,고정형,완주관광안내센터,완주관광안내센터-술테마박물관-모악산-대승한지마을-삼례문화예술촌,,,매주 토요일,10:30,17:00,390,"성인3000원+청소년,장애인,국가유공자2000원",,,전라북도 완주군청,063-290-2623,2019-12-31,4720000,전라북도 완주군
전라남도,순천시,도심순환(트롤리),뉴삼우관광 061-742-5200,09:00~18:45,순환형,"순천역,연향동패션의거리,드라마촬영장,국가정원동문,순천만습지,웃장,문화의거리,버스정류장",순천역-드라마세트장-국가정원-순천만습지-웃장-문화의거리,"국가정원,드라마세트장,순천향교,청수골, 순천만습지 등","1일 총9회, 1시간간격 출발",연중,09:00,18:45,60,5000,"청소년 3,000어린이 2,000",www.suncheon.go.kr,순천시 관광과,061-749-5808,2019-12-27,4820000,전라남도 순천시
전라남도,순천시,자연생태,뉴삼우관광 061-742-5200,09:00~18:30,순환형,"팔마경기장, 순천역","순천역-선암사(송광사,드라마세트장)-낙안읍성-국가정원=순천만습지","조계산,차체험관,주암호,고인돌공원,금전산","1일 1회 출발, 해설사 탑승 안내",연중,10:00,18:30,1440,5000,"청소년 3,000어린이 2,000",www.suncheon.go.kr,순천시 관광과,061-749-5808,2019-12-27,4820000,전라남도 순천시
충청남도,서천군,문화코스,서천종합관광안내소041-952-9525 + 서천군청(관광축제과)041-950-4020 + 해밀여행사1577-7788 + 용산역 여행센터 02-3780-5555,화+수+목+금+토+일,고정형,서천버스터미널+서천종합관광안내소+장항역,문헌서원-장항6080음식골목 맛나로-장항스카이워크-장항송림산림욕장-국립해양생물자원관-[서천특화시장(화+목+토)+한산모시관(수+금+일/2~8월)+신성리갈대밭(수+금+일/9~1월)]-국립생태원,홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,이용요금 납부계좌는 서천군청 농협-301-0178-4324-61+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,09:50,17:50,0,13세 이상 4000원+ 65세 이상 3000원+ 장애인 또는 어린이 1000원+ 보호자를 동반한 5세 이하 무료,국립생태원 30할인 + 국립해양생물자원관 30할인,http://www.seocheon.go.kr/tour/sub01_10_01.do,충청남도서천군,041-950-4020,2019-12-24,4580000,충청남도 서천군
충청남도,서천군,힐링코스,서천종합관광안내소041-952-9525 + 서천군청(관광축제과)041-950-4020 + 해밀여행사1577-7788 + 용산역 여행센터 02-3780-5555 + 지구투어1566-3035,화+수+목+금+토+일,고정형,웅천역,한국최초성경전래지기념관-마량리동백나무숲-춘장대해수욕장-장항스카이워크-장항송림산림욕장-조류생태전시관-서천특화시장(석식),홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,이용요금 납부계좌는 서천군청 농협-301-0178-4324-61+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,10:15,18:20,0,13세 이상 4000원+ 65세 이상 3000원+ 장애인 또는 어린이 1000원+ 보호자를 동반한 5세 이하 무료,한국최초성경전래지기념관 30할인,http://www.seocheon.go.kr/tour/sub01_10_01.do,충청남도서천군,041-950-4020,2019-12-24,4580000,충청남도 서천군
