교량명,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량연장,교량폭,교량보도폭,교량높이,차로수,상하행선분리여부,상부구조형식,교량준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,교량보수보강내역,교량보수보강비용,설계활하중,허용통행하중,하부통과제한높이,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
여의1교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 양재동 236,37.4712172,127.0367358,37.4712172,127.0367358,40,4,4,0,0,N,아치교,1979,2019-07-26,B,정기점검,,,,,,0,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
여의2교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 양재동 234,37.467516,127.0383443,37.4675402,127.0386297,37,4,4,0,0,N,아치교,1979,2019-07-26,B,정기점검,,,,,,0,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
새원1교,99,07,원지15로,2375번,03,서울특별시,서초구,32101,,서울특별시 서초구 원지동 238-9,37.4535211,127.0475208,37.4535962,127.0474699,10.3,7,7,0,2,N,박스거더교,1995,2019-07-26,B,정기점검,,,,,DB-18,32.4,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
새원2교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 원지동 240-3,37.454055,127.0484445,37.454153,127.0483748,10.3,5,5,0,2,N,박스거더교,1995,2019-07-26,B,정기점검,,,,,DB-18,32.4,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
샘마을육교,99,07,내곡28로,2578번,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 1-2443,37.4636033,127.0707112,37.4640584,127.0711089,40,17.8,17.8,0,4,N,PF교,1998,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
우면교,03,07,양재2-3로,133번,03,서울특별시,서초구,32101,,서울특별시 서초구 우면동 143-7,37.4709056,127.0316549,37.4712483,127.0313847,64,20,4,0,4,N,PCB교,1985,2019-07-26,C,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
매헌다리,99,07,양재2-19로,1189번,03,서울특별시,서초구,32101,,서울특별시 서초구 양재동 100,37.4721416,127.0320951,37.4716549,127.032653,72,10,10,2.5,2,N,PC교,1999,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
인릉교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 1-784,37.463727,127.0897244,37.4639096,127.0897381,17,7.2,7.2,0,2,N,박스교,1999,2019-07-26,B,정기점검,,,,,DB-18,32.4,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
매헌교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 양재동 241-11,37.4732262,127.0379554,37.4732978,127.0376339,40,11,11,0,2,N,RC교,1993,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
송동1교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 우면동 503-1,37.4628007,127.0123956,37.4628818,127.012509,11.2,7,7,0,2,N,RC교,2006,2019-07-26,B,정기점검,,,,,DB-18,32.4,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
여의교,99,07,매헌로2,134번,03,서울특별시,서초구,32101,,서울특별시 서초구 양재동 237-1,37.4694083,127.0379956,37.4695908,127.0387027,36,23,23,2.3,4,N,PRECOM교,2011,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
형촌1교,99,07,형촌1길,2599번,03,서울특별시,서초구,32101,,서울특별시 서초구 우면동 242,37.4636573,127.020937,37.463813,127.0211866,10.5,13.8,13.8,0,2,N,라멘교,2012,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
형촌2교,99,07,태봉로1,122번,03,서울특별시,서초구,32101,,서울특별시 서초구 우면동 444-3,37.4617849,127.0217331,37.4619496,127.0219084,12.25,33,33,0,6,N,라멘교,2012,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
반포천1교,99,07,신반포로16길,2602번,03,서울특별시,서초구,32101,,서울특별시 서초구 반포동 15-2,37.5005393518,126.994264053,37.5005393518,126.994264053,33.4,26,26,0,5,N,PF교,2009,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
반포천2교,02,07,신반포로16길,2602번,03,서울특별시,서초구,32101,,서울특별시 서초구 반포동 15-2,37.5005393518,126.994264053,37.5005393518,126.994264053,180.7,26,4,0,5,N,PF교,2009,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
송동2교,99,07,양재대로2길(1-125),2603번,03,서울특별시,서초구,32101,,서울특별시 서초구 우면동 647-44,37.4571823,127.0219943,37.457383,127.0224482,44.24,24,24,0,2,N,RPF빔교,2014,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
헌인교,99,07,헌릉로(467-1 → 467-10),2601번,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 1-2389,37.4636414,127.0902803,37.4639053,127.0903025,28,12,12,0,2,N,합성형라멘교,2014,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
전원교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 방배동 2951,37.4679945,126.9872985,37.4681009,126.9874236,16,10.9,10.9,0,2,N,라멘교,2016,2019-07-26,B,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
여의3교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 신원동 329-6,37.4515933,127.0557277,37.4516889,127.0561207,27,16,16,0,3,N,합성형라멘교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
원지천교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 신원동 479,37.4537836,127.0525208,37.4538277,127.0524869,9.224,22.5,22.5,0,3,N,RC BOX교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
원지천1교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 신원동 480-1,37.4541966,127.0527686,37.4542384,127.0527146,7.45,4.5,4.5,0,0,N,RC BOX교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
신원천1교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 150,37.4542746,127.064352,37.4544362,127.0643916,6,17,17,0,2,N,RC BOX교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
신원천2교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 148,37.454574,127.063807,37.4546092,127.064005,11.9,42,42,0,3,N,RC BOX교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
신원천3교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 신원동 411-47,37.4559309,127.0592297,37.4561816,127.0591583,17.3,19,19,0,3,N,RC 라멘교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
안골천인도교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 내곡동 353-4,37.4566143,127.0603586,37.4567086,127.0602563,16.6,2,2,0,0,N,RC 라멘교,2018,2019-07-26,A,정기점검,,,,,DB-24,43.2,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
본마을인도교,99,07,없음,없음,03,서울특별시,서초구,32101,,서울특별시 서초구 신원동 480-21,37.453357,127.054952,37.453298,127.054782,25.5,4,4,0,0,N,합성형라멘교,2018,2019-07-26,A,정기점검,,,,,,0,,서초구,02-2155-6978,2019-08-19,3210000,서울특별시 서초구
평촌교,03,06,,,01,14,함평군,49600,,전라남도 함평군 월야면 정산리 100-2,35.192167,126.624401,35.192571,126.623565,45,9,0,0,2,N,RCS,2004,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
사다리교,03,06,,,01,14,함평군,49600,,전라남도 함평군 엄다면 신계리 770-14,35.026493,126.502956,35.026209,126.502542,28.7,9,0,0,2,N,RCS,2004,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
옥동교,03,06,,,01,14,함평군,49600,,전라남도 함평군 대동면 상옥리 173-2,35.079885,126.591441,35.079395,126.593172,150.4,8,0,0,2,N,PSCS,2002,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
주전교,03,06,,,01,14,함평군,49600,,전라남도 함평군 월야면 계림리 61-1,35.207871,126.633112,35.207392,126.633075,46.1,9,0,0,2,N,RCS,2002,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
사정교,03,06,,,01,14,함평군,49600,,전라남도 함평군 나산면 이문리 877-3,35.141975,126.616584,35.142136,126.616109,70,9,0,0,2,N,RCS,2001,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
춘부교,03,06,,,01,14,함평군,49600,,전라남도 함평군 월야면  정산리 181-2,35.192075,126.618416,35.191943,126.618329,23,9,0,0,2,N,RA,2001,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
죽정교,03,06,,,01,14,함평군,49600,,전라남도 함평군 학교면 죽정리 1479-2,35.031403,126.550212,35.031305,126.550134,9,8,0,0,2,N,RCS,2000,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
하문교,03,06,,,01,14,함평군,49600,,전라남도 함평군 엄다면 엄다리 463,34.999746,126.517676,34.999943,126.517693,75,8,0,0,2,N,RCS,1999,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
용성교,03,06,,,01,14,함평군,49600,,전라남도 함평군 대동면 용성리 523-2,35.104045,126.517643,35.104209,126.517726,90,9,0,0,2,N,RCS,1999,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
선박좌교,03,06,,,01,14,함평군,49600,,전라남도 함평군 나산면 용두리 94,35.146313,126.643803,35.146228,126.644062,30,6.5,0,0,1,N,RCS,1999,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
정창교,03,06,,,01,14,함평군,49600,,전라남도 함평군 대동면 용성리 523-2,35.104053,126.517655,35.104208,126.517738,50,9,0,0,2,N,RCS,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
동정교,03,06,,,01,14,함평군,49600,,전라남도 함평군 신광면 동정리 1063-4,35.171632,126.464458,35.171539,126.464091,24,9,0,0,2,N,RCS,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
교촌교,03,06,,,01,14,함평군,49600,,전라남도 함평군 손불면 산남리 2660,35.134875,126.417134,35.135049,126.416955,24,9,0,0,2,N,RCS,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
교촌1교,03,06,,,01,14,함평군,49600,,전라남도 함평군 손불면 산남리 1423-1,35.131957,126.417558,35.132143,126.417486,24,9,0,0,2,N,RCS,1993,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
군정교,03,06,,,01,14,함평군,49600,,전라남도 함평군 학교면 마산리 1435,35.031291,126.550131,35.031407,126.550223,36,8,0,0,2,N,RCS,1992,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
죽림교,03,06,,,01,14,함평군,49600,,전라남도 함평군 손불면 죽암리 408-2,35.118208,126.479157,35.118166,126.479212,40,7.5,0,0,1,N,RCS,1992,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
죽림교,03,06,,,01,14,함평군,49600,,전라남도 함평군 나산면 덕림리 744-5,35.095343,126.592964,35.095297,126.592974,15,7.5,0,0,1,N,RCS,1992,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
산남교,03,06,,,01,14,함평군,49600,,전라남도 함평군 손불면 산남리 435-2,35.133729,126.438546,35.133691,126.438796,10,8.6,0,0,2,N,RCT,1983,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
금운교,03,06,,,01,14,함평군,49600,,전라남도 함평군 대동면 운교리 730-5,35.119598,126.505221,35.119328,126.505441,37,7.5,0,0,1,N,RCS,1981,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
궁산교,03,06,,,01,14,함평군,49600,,전라남도 함평군 손불면 궁산리25-4,35.111831,126.476701,35.111804,126.476848,12.2,8.5,0,0,2,N,RCT,1981,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
송천교,03,06,,,01,14,함평군,49600,,전라남도 함평군 엄다면 송로리 1046,35.020951,126.513054,35.021193,126.512947,68,7.9,0,0,1,N,RCS,1965,2019-07-10,D,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
화동교,03,99,,,01,14,함평군,49600,,전라남도 함평군 대동면 용성리 1253-4,35.102218,126.497827,35.102321,126.498331,65,9,0,0,2,N,PSCH,2006,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
시목교,03,99,,,01,14,함평군,49600,,전라남도 함평군 월야면  계림리 753-2,35.204206,126.627274,35.204051,126.627811,45,9,0,0,2,N,RCS,2004,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
오수교,03,99,,,01,14,함평군,49600,,전라남도 함평군 나산면 용두리 876,35.149899,126.616739,35.149855,126.616241,70,9,0,0,2,N,확인필요,2001,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
정산교,03,99,,,01,14,함평군,49600,,전라남도 함평군 월야면 정산리 946-33,35.198309,126.625049,35.198458,126.625315,23,7,0,0,1,N,확인필요,1999,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
화룡동교,03,99,,,01,14,함평군,49600,,전라남도 함평군 나산면 용두리 1147-1,35.144233,126.638014,35.143953,126.638119,37,6.5,0,0,1,N,확인필요,1998,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
회화정교,03,99,,,01,14,함평군,49600,,전라남도 함평군 나산면 용두리 751,35.139677,126.626401,35.139459,126.626713,35,6.5,0,0,1,N,확인필요,1998,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
용천교,03,99,,,01,14,함평군,49600,,전라남도 함평군 해보면 광암리 438-2,35.177568,126.537481,35.177691,126.537494,27,7,0,0,2,N,확인필요,1998,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
유록2교,03,99,,,01,14,함평군,49600,,전라남도 함평군 손불면 산남리1283-1,35.129316,126.427095,35.129413,126.427118,16,8.6,0,0,2,N,확인필요,1997,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배1교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1079-12,35.048549,126.521391,35.048485,126.521381,10.2,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배2교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1080-9,35.047596,126.521361,35.047599,126.521541,10.2,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배3교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1084-10,35.045429,126.521252,35.045446,126.521433,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배4교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1088-12,35.043342,126.521135,35.043334,126.521301,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배5교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1092-13,35.041275,126.520925,35.041255,126.521202,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배6교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1096-17,35.039223,126.520866,35.039176,126.521052,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배7교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 화양리 1107-21,35.035557,126.520594,35.035557,126.520861,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배8교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1090-21,35.033475,126.520532,35.033468,126.520735,20,4.5,0,0,1,N,확인필요,1997,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배9교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1094-19,35.031541,126.520359,35.031521,126.520595,22,4.5,0,0,1,N,확인필요,1997,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배10교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1098-31,35.029715,126.520251,35.029668,126.520535,22,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배11교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1100-23,35.027814,126.520158,35.027794,126.520383,22,4.5,0,0,1,N,확인필요,1997,2019-07-10,B,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배12교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1102-17,35.025902,126.520061,35.025871,126.520311,22,4.5,0,0,1,N,확인필요,1997,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
중배13교,03,99,,,01,14,함평군,49600,,전라남도 함평군 엄다면 성천리 1104-19,35.023836,126.519923,35.023802,126.520175,22,4.5,0,0,1,N,확인필요,1997,2019-07-10,C,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
평정교,03,99,,,01,14,함평군,49600,,전라남도 함평군 학교면 마산리 632-11,35.052793,126.551505,35.052831,126.551797,24,5.5,0,0,1,N,확인필요,1997,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
석호교,03,99,,,01,14,함평군,49600,,전라남도 함평군 대동면 백호리 582-5,35.068057,126.553762,35.068062,126.554061,32,9,0,0,2,N,확인필요,1996,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
환곡교,03,99,,,01,14,함평군,49600,,전라남도 함평군 나산면 이문리 558-4,35.130111,126.621045,35.130169,126.621694,100,7,0,0,1,N,확인필요,1994,2019-07-10,A,,,,,,,13.5,,함평군청,061-320-1963,2019-08-09,4960000,전라남도 함평군
