정수장명,관리기관명,관리기관전화번호,소재지도로명주소,채수일자,검사기관명,최종판정결과,일반세균,총대장균군,대장균,분원성대장균군,납,불소,비소,셀레늄,수은,시안,크롬,암모니아성질소,질산성질소,카드뮴,보론,페놀,다이아지논,파라티온,페니트로티온,카바릴,1_1_1-트리클로로에탄,테트라클로로에틸렌,트리클로로에틸렌,사염화탄소,1_1-디클로로에틸렌,디클로로메탄,벤젠,톨루엔,에틸벤젠,크실렌,1_2-디브로모-3-클로로프로판,1_4-다이옥산,잔류염소,총트리할로메탄,클로로포름,브로모디클로로메탄,디브로모디클로로메탄,클로랄하이드레이트,디브로모아세토니트릴,디클로로아세토니트릴,트리클로로아세토니트릴,할로아세틱에시드,포름알데히드,심미적영향물질경도,과망간산칼륨소비량,냄새,맛,동,색도,세제,수소이온농도,아연,염소이온,증발잔류물,철,망간,탁도,황산이온,알루미늄,데이터기준일자,제공기관코드,제공기관명
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2016-10-04,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.037,0.009,0.014,0.012,0.0017,0.0016,0.0008,0,0,0,72,1.3,없음,없음,0,0,0,6.9,0.01,19.6,235,0,0,0.07,31,0,2018-09-28,6310000,울산광역시
천상 제2정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2016-10-04,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.013,0.004,0.005,0.004,0.0024,0.0016,0.0008,0,0.005,0,47,0.5,없음,없음,0,0,0,6.7,0.005,15.4,152,0,0,0.07,10,0,2018-09-28,6310000,울산광역시
천상 제1정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2016-10-04,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.02,0.009,0.007,0.004,0.0024,0.001,0.001,0,0.003,0,46,1.2,없음,없음,0,0,0,6.6,0.005,16.5,165,0,0,0.07,10,0,2018-09-28,6310000,울산광역시
천상정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2017-12-04,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0.16,0,0,0,0,0,0,1.3,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.024,0.003,0.007,0.01,0,0.0021,0.0017,0,0.004,0,134,1.5,없음,없음,0,0,0,7.4,0.003,40.8,213,0,0,0.08,40,0,2018-09-28,6310000,울산광역시
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2017-12-04,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0.15,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.04,0.002,0.007,0.017,0,0,0,0,0.009,0,144,2.3,없음,없음,0,0,0,7.4,0.002,54.1,295,0,0,0.07,74,0,2018-09-28,6310000,울산광역시
천상정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-01-02,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0.15,0,0,0,0,0,0,1.6,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.029,0.001,0.005,0.013,0,0.0026,0,0,0.008,0,139,2.3,없음,없음,0,0,0,7.4,0.006,61.2,255,0,0,0.09,54,0,2018-09-28,6310000,울산광역시
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-01-02,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.2,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.035,0.002,0.007,0.015,0,0.0022,0,0,0.007,0,149,2.8,없음,없음,0,0,0,7.6,0,60.8,293,0,0,0.08,82,0,2018-09-28,6310000,울산광역시
천상정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-02-01,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,2.3,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.02,0.001,0.003,0.008,0,0.004,0,0,0.005,0,144,2,없음,없음,0,0,0,7.3,0.007,77.5,319,0,0,0.11,68,0,2018-09-28,6310000,울산광역시
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-02-01,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.6,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.025,0.001,0.004,0.01,0,0.0053,0,0,0.002,0,156,2.8,없음,없음,0,0,0,7.5,0.004,71.4,283,0,0,0.08,96,0,2018-09-28,6310000,울산광역시
천상정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-03-05,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,2.2,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.023,0,0.003,0.009,0,0.0028,0.0014,0,0.003,0,148,2,없음,없음,0,0,0,7.4,0.009,78.8,304,0,0,0.07,69,0.02,2018-09-28,6310000,울산광역시
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-03-05,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,2,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.043,0.001,0.006,0.017,0,0.0036,0.0022,0,0.004,0,164,2.8,없음,없음,0,0,0,7.1,0.006,81.2,359,0,0,0.07,99,0,2018-09-28,6310000,울산광역시
천상정수장,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-04-02,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,1.4,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.018,0.004,0.006,0.006,0.0022,0.0022,0.0018,0,0.009,0,99,2.2,없음,없음,0,0,0,7.6,0.012,23.8,150,0,0,0.07,18,0,2018-09-28,6310000,울산광역시
회야,울산광역시 울주군청,052-229-5631,울산광역시 울주군 범서읍 천상리 527-1,2018-04-02,울산광역시-상수도사업본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,2.2,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.039,0.002,0.009,0.017,0.0017,0.0038,0.0017,0,0.011,0,136,2.8,없음,없음,0,0,0,7,0,62.8,271,0,0,0.08,85,0,2018-09-28,6310000,울산광역시
여량정수장,정선수도사업소,033-812-4044,,2019-06-05,KOTITI시험연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.028,0.018,0.007,,0.0042,0,0.0005,0,0.009,0,,0.8,없음,없음,0,0,0,8.1,0.002,14.6,167,0,0,0.21,11,0,2019-06-30,4290000,강원도 정선군
지품,경상북도 영덕군 맑은물사업소,054-730-6378,,2019-08-12,㈜기림생명과학원,,0,불검출,,,0,0,0,0,0,0,0,0,1.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.031,0.026,0.005,,0,0,0,0,0,0,,4.8,없음,없음,0,0,0,7.5,0,6.1,106,0,0,0.02,7,0,2019-09-20,5180000,경상북도 영덕군
영해,경상북도 영덕군 맑은물사업소,054-730-6378,,2019-08-12,㈜기림생명과학원,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.027,0.019,0.008,,0,0,0,0,0,0,,1.8,없음,없음,0,0,0,6.8,0,9.6,146,0,0,0.02,10,0,2019-09-20,5180000,경상북도 영덕군
영덕,경상북도 영덕군 맑은물사업소,054-730-6378,,2019-08-12,㈜기림생명과학원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.023,0.017,0.006,,0,0,0,0,0,0,,1.2,없음,없음,0,0,0,7.3,0,9.2,112,0,0,0.02,12,0,2019-09-20,5180000,경상북도 영덕군
병곡,경상북도 영덕군 맑은물사업소,054-730-6378,,2019-08-12,㈜기림생명과학원,,0,불검출,,,0,0,0,0,0,0,0,0,1.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.026,0.017,0.008,,0,0,0,0,0,0,,2.1,없음,없음,0,0,0,6.9,0,9.6,150,0,0,0.02,10,0,2019-09-20,5180000,경상북도 영덕군
남정,경상북도 영덕군 맑은물사업소,054-730-6378,,2019-08-12,㈜기림생명과학원,,0,불검출,,,0,0,0,0,0,0,0,0,0.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.059,0.053,0.006,,0,0,0,0,0,0,,4.3,없음,없음,0,0,0,6.7,0,5.9,59,0,0,0.15,5,0,2019-09-20,5180000,경상북도 영덕군
고령지방정수장,고령군청,054-950-6533,,2018-07-03,K-water  낙동강권역본부 물환경센터,,0,불검출,,,0,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.037,0.023,0.01,,0.0009,0,0.0012,0,0.015,0,,4.6,없음,없음,0,0,0,7.1,0,6.7,116,0,0,0.04,6,0,2019-09-10,5200000,경상북도 고령군
함안정수장,경상남도 함안군상하수도사업소,055-580-3731,,2019-06-04,(주)그린환경,,0,불검출,,,0,0,0,0,0,0,0,0,0.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.023,0.018,0.005,,0.0013,0.0006,0.0025,0,0.028,0,,3.7,적합,적합,0,0,0,7,0.024,4.2,103,0.05,0,0.09,5,0,2020-02-03,5400000,경상남도 함안군
함안군칠서정수장,경상남도 함안군상하수도사업소,055-580-3731,,2019-05-02,(주)그린환경,,0,불검출,,,0,0,0,0,0,0,0,0,2.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.014,0,0.003,,0,0,0,0,0.002,0,,1.1,적합,적합,0,0,0,7.2,0.002,43.3,282,0.06,0,0.05,50,0,2020-02-03,5400000,경상남도 함안군
함안정수장,경상남도 함안군상하수도사업소,055-580-3731,,2019-05-02,(주)그린환경,,0,불검출,,,0,0,0,0,0,0,0,0,0.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.019,0.014,0.005,,0,0,0.0007,0,0.018,0,,1.9,적합,적합,0,0,0,7.3,0.062,3.7,150,0,0,0.06,5,0,2020-02-03,5400000,경상남도 함안군
토평정수장,경기도 구리시청,031-550-8545,,2017-07-07,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.079,0.074,0.005,,0.015,0,0.0056,0,0.048,0,,4,없음,없음,0,0,0,7.4,0,26.1,106,0,0,0.09,12,0.05,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2017-06-08,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.032,0.025,0.005,,0.009,0.0008,0.0025,0,0.018,0,,2,없음,없음,0,0,0,7.7,0,20.6,168,0,0,0.1,13,0.09,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2017-05-11,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.033,0.025,0.006,,0.014,0.0006,0.0021,0,0.014,0,,2.1,없음,없음,0,0,0,7.4,0.004,22.9,143,0,0,0.04,14,0.11,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2017-04-07,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.018,0.014,0.004,,0.007,0,0.0019,0,0.014,0,,2,없음,없음,0,0,0,7.7,0,23.6,122,0,0,0.05,16,0.06,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2017-03-07,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.025,0.016,0.006,,0.004,0,0.0015,0,0.024,0,,1.8,없음,없음,0,0,0,7.8,0,26.9,130,0,0,0.04,17,0.05,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2017-02-10,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0.17,0,0,0,0,0,0,2.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.034,0.022,0.008,,0.007,0,0.0016,0,0.016,0,,2,없음,없음,0,0,0,7.7,0,27.6,145,0,0,0.05,17,0.04,2019-11-27,3980000,경기도 구리시
용산정수장,강원도 춘천시청,033-250-3534,강원도 춘천시 신북읍 영서로 3330,2015-01-05,춘천시 수도과 정수처리팀,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.032,0.024,0.008,0,0,0,0,0,0,0,33,1,없음,없음,0,1,0,7.2,0,6,56,0,0,0.03,7,0,2019-05-31,4180000,강원도 춘천시
용산정수장,강원도 춘천시청,033-250-3534,강원도 춘천시 신북읍 영서로 3330,2015-02-02,춘천시 수도과 정수처리팀,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.033,0.024,0.007,0,0,0,0,0,0,0,34,2.5,없음,없음,0,1,0,7.3,0,7,44,0,0,0.02,7,0,2019-05-31,4180000,강원도 춘천시
용산정수장,강원도 춘천시청,033-250-3534,강원도 춘천시 신북읍 영서로 3330,2015-03-02,춘천시 수도과 정수처리팀,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.034,0.024,0.007,0,0.0046,0,0,0,0,0,39,1.4,없음,없음,0,1,0,7.3,0,7,26,0,0,0.03,7,0,2019-05-31,4180000,강원도 춘천시
용산정수장,강원도 춘천시청,033-250-3534,강원도 춘천시 신북읍 영서로 3330,2015-05-04,춘천시 수도과 정수처리팀,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.019,0.013,0.004,0,0,0,0,0,0,0,36,1.3,없음,없음,0,1,0,7.2,0,7,8,0,0,0.03,7,0.04,2019-05-31,4180000,강원도 춘천시
용산정수장,강원도 춘천시청,033-250-3534,강원도 춘천시 신북읍 영서로 3330,2015-06-01,춘천시 수도과 정수처리팀,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.02,0.014,0.004,0,0,0,0,0,0,0,44,0.3,없음,없음,0,1,0,7.2,0,8,56,0,0,0.03,8,0.04,2019-05-31,4180000,강원도 춘천시
토평정수장,경기도 구리시청,031-550-8543,,2019-02-12,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.029,0.021,0.006,,0.001,0,0,0,0.001,0,,3.5,없음,없음,0,0,0,7.3,0.002,16.9,140,0,0,0.08,11,0.03,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8543,,2019-01-08,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.031,0.019,0.009,,0,0,0,0,0,0,,1.8,없음,없음,0,0,0,7.5,0.003,23.7,145,0,0,0.08,17,0.03,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-12-04,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.043,0.034,0.008,,0,0,0,0,0.003,0,,3,없음,없음,0,0,0,7.1,0.011,16.1,115,0,0,0.08,10,0.02,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-11-01,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,0.022,0.006,,0,0,0,0,0.003,0,,2.6,없음,없음,0,0,0,7.4,0.004,16.4,199,0,0,0.07,12,0.03,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-10-17,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.062,0.051,0.01,,0,0,0.0007,0,0.018,0,,2.6,없음,없음,0,0,0,7.4,0.003,21.8,121,0,0,0.05,13,0.06,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-09-10,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.073,0.063,0.009,,0.003,0.001,0.0022,0,0.015,0,,1.7,없음,없음,0,0,0,7.5,0.002,18.4,135,0,0,0.04,12,0.09,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-08-01,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.049,0.04,0.008,,0.008,0,0.0018,0,0.011,0,,1,없음,없음,0,0,0,7.5,0,16.6,104,0,0,0.06,9,0.11,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-07-06,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.069,0.064,0.004,,0.006,0,0.0028,0,0.014,0,,3.1,없음,없음,0,0,0,7.1,0,16.3,105,0,0,0.05,8,0.03,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-06-08,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.016,0.009,0.005,,0.01,0,0.002,0,0.01,0,,1.8,없음,없음,0,0,0,7.5,0,17.6,107,0,0,0.19,9,0.14,2019-11-27,3980000,경기도 구리시
군포정수장,경기도 군포시청,031-390-3297,,2018-06-04,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.025,0.019,0.006,,0.0041,0,0.0026,0,0.015,0,,1.1,없음,없음,0,0,0,7,0.002,18.6,103,0,0,0.05,13,0.05,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-05-09,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.022,0.016,0.006,,0.0033,0,0.0022,0,0.018,0,,1.3,없음,없음,0,0,0,6.8,0,20.3,109,0,0,0.06,15,0.07,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-04-02,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.017,0.012,0.005,,0.0061,0.001,0.0034,0,0.032,0,,1.4,없음,없음,0,0,0,7.3,0.003,26.6,106,0,0,0.05,14,0.03,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-03-05,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.008,0.005,0.003,,0.004,0.0008,0.0024,0,0.018,0,,1.1,없음,없음,0,0,0,7.3,0,21.1,96,0,0,0.05,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-02-07,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.007,0.005,0.002,,0.0007,0,0.0012,0,0.007,0,,1.1,없음,없음,0,0,0,7.4,0,22.8,96,0,0,0.05,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-01-03,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.011,0.007,0.004,,0.0023,0,0.0011,0,0.01,0,,1.1,없음,없음,0,0,0,7.5,0,21.3,105,0,0,0.06,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-12-04,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.015,0.01,0.005,,0.003,0.0009,0.0031,0,0.013,0,,1.1,없음,없음,0,0,0,7.1,0.004,22.1,110,0,0,0.06,17,0.03,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-11-09,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024,0.018,0.006,,0.0034,0,0.0026,0,0.02,0,,0.9,없음,없음,0,0,0,7.2,0,15.2,111,0,0,0.06,12,0.04,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-10-10,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.029,0.02,0.008,,0.0026,0.0009,0.0007,0,0.025,0,,1.1,없음,없음,0,0,0,7.1,0,18.1,131,0,0,0.04,14,0.07,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-09-05,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.024,0.019,0.005,,0.0083,0,0.0033,0,0.014,0,,1.1,없음,없음,0,0,0,7,0,12.8,95,0,0,0.06,11,0.06,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-08-10,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.035,0.028,0.007,,0.0074,0,0.0017,0,0.023,0,,0.9,없음,없음,0,0,0,7.4,0,13.2,95,0,0,0.06,11,0.07,2019-12-27,4020000,경기도 군포시
임계정수장,정선수도사업소,033-812-4044,,2019-06-05,KOTITI시험연구원,,0,불검출,,,0,0,0,0,0,0,0,0,3.2,0,,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.033,0.02,0.01,,0.0036,0,0.0014,0,0.011,0,,1.3,없음,없음,0,0,0,7.4,0.004,18.6,122,0,0,0.13,11,0,2019-06-30,4290000,강원도 정선군
회동정수장,정선수도사업소,033-812-4044,,2019-06-05,KOTITI시험연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.025,0.023,0,,0.0055,0,0.0008,0,0.013,0,,1.7,없음,없음,0,0,0,7.7,0,4.4,48,0,0,0.38,3,0,2019-06-30,4290000,강원도 정선군
토평정수장,경기도 구리시청,031-550-8545,,2018-04-10,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.045,0.032,0.01,,0.009,0.0006,0.0046,0,0.036,0,,2.2,없음,없음,0,0,0,7.5,0,30.6,141,0,0,0.05,17,0.06,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-03-30,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.049,0.036,0.01,,0.008,0.0006,0.0033,0,0.037,0,,2.5,없음,없음,0,0,0,7.5,0,31,144,0,0,0.05,15,0.06,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-02-01,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.028,0.018,0.008,,0.006,0.0006,0.0026,0,0.026,0,,2.1,없음,없음,0,0,0,8,0.002,27.9,157,0,0,0.04,16,0.03,2019-11-27,3980000,경기도 구리시
토평정수장,경기도 구리시청,031-550-8545,,2018-01-15,구리시 환경관리사업소 정수팀,,0,불검출,,,0,0,0,0,0,0,0,0,2.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.037,0.025,0.01,,0.009,0.0007,0.0025,0,0.022,0,,2.1,없음,없음,0,0,0,7.9,0,29.7,146,0,0,0.05,16,0.03,2019-11-27,3980000,경기도 구리시
청용정수장,전라남도 진도군청,061-540-6207,전라남도 진도군 의신면 청룡길 52-46,2018-10-10,한국수자원공사 전남지역본부,적합,0,불검출,불검출,불검출,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.021,0.01,0.007,0.004,0.0011,0,0.0008,0,0.002,0,38,3.3,없음,없음,0,0,0,7.3,0.006,13.5,43,0,0,0.13,5,0,2019-07-01,5000000,전라남도 진도군
