체험마을명,시도명,시군구명,체험프로그램구분,체험프로그램명,보유시설정보,체험휴양마을면적,체험휴양마을사진,소재지도로명주소,대표자성명,대표전화번호,지정일자,홈페이지주소,관리기관명,위도,경도,데이터기준일자,제공기관코드,제공기관명
고지바위권역 장군마을,경상북도,군위군,만들기체험,"꽃떡, 석고방향제, 천연비누",,,,경상북도 군위군 효령면 장군당1길 24-6,사공길상,054-382-5777,2018-05-01,http://장군마을.kr,군위군청,36.1235893886,128.5747134710,2019-12-23,B552149,한국농어촌공사
육동권역 행복마을 농촌체험휴양마을,경상북도,경산시,만들기체험,"미나리효소, 포도주담그기",,,,경상북도 경산시 용성면 육동로 638,김현규,053-856-1117,2018-01-01,-,경산시청,35.7639792895,128.9127181343,2019-12-23,B552149,한국농어촌공사
반곡지마을,경상북도,경산시,자연생태체험,복사꽃걷기,,,,경상북도 경산시 남산면 반곡길 13,김진복,000-000-0000,2015-10-01,-,경산시청,35.7840516321,128.8065150572,2019-12-23,B552149,한국농어촌공사
하늘오름마실,경상북도,문경시,만들기체험,도자기체험,,,,경상북도 문경시 문경읍 관음길 77,김정수,000-000-0000,2017-03-01,-,문경시청,36.7957446035,128.1561605538,2019-12-23,B552149,한국농어촌공사
수한마을,경상북도,문경시,자연생태체험,계곡물놀이,,,,경상북도 문경시 동로면 무라이길 236,이병우,054-556-3800,2011-12-01,http://cafe.naver.com/redomija,문경시청,36.7346151684,128.2928739558,2019-12-23,B552149,한국농어촌공사
상내권역나실마을,경상북도,문경시,자연생태체험,맨손물고기잡기,,,,경상북도 문경시 마성면 상내1길 99,김도묵,054-572-0402,2014-11-01,http://www.nasil.co.kr/,문경시청,36.6751688895,128.0731802008,2019-12-23,B552149,한국농어촌공사
문경큰사람마을,경상북도,문경시,만들기체험,도자기체험,,,,경상북도 문경시 산북면 거무길 9,정경태,054-522-1035,2016-08-01,http://www.문경큰사람마을.com,문경시청,36.7226759010,128.2409255072,2019-12-23,B552149,한국농어촌공사
문경오미자권역마을,경상북도,문경시,만들기체험,도예수강,,,,경상북도 문경시 동로면 노은1길 26,한명호,054-552-5579,2013-11-01,http://www.5mija.org,문경시청,36.7698118359,128.3167248608,2019-12-23,B552149,한국농어촌공사
나실마을,경상북도,문경시,자연생태체험,다슬기잡기,,,,경상북도 문경시 마성면 하내1길 32-32,이경애,070-8134-0874,2010-06-01,http://www.nasil.kr,문경시청,36.6547332114,128.0909243545,2019-12-23,B552149,한국농어촌공사
궁터마을,경상북도,문경시,만들기체험,두부만들기,,,,경상북도 문경시 농암면 궁터길 179-8,박찬문,054-571-8395,2010-01-01,http://www.gungteo.com,문경시청,36.6136931376,127.9621604460,2019-12-23,B552149,한국농어촌공사
한농마을,경상북도,상주시,건강,꽃차체험,,,,경상북도 상주시 외서면 송죽동 2길 15,전용훈,070-7538-7721,2011-10-01,http://hannonglohas.com,상주시청,36.5239563350,127.9577565592,2019-12-23,B552149,한국농어촌공사
초록별마을,경상북도,상주시,농작물경작체험,농촌체험,,,,경상북도 상주시 공검면 비재로 693-3,이상범,000-000-0000,2017-09-01,-,상주시청,36.5217065438,128.1119449577,2019-12-23,B552149,한국농어촌공사
은자골마을,경상북도,상주시,만들기체험,강정만들기,,,,경상북도 상주시 은척면 황령길 9,안종윤,054-541-6182,2014-06-01,http://www.eunjagol.kr,상주시청,36.5311998114,128.0030987189,2019-12-23,B552149,한국농어촌공사
우분투 농촌체험휴양마을,경상북도,상주시,전통문화체험,옥동서원 선비체험,,,,경상북도 상주시 모동면 수봉3길 91-16,문희탁,000-000-0000,2018-03-01,-,상주시청,36.2936551588,127.9372917945,2019-12-23,B552149,한국농어촌공사
우복동마을,경상북도,상주시,자연생태체험,"곤충채집, 다슬기잡기체험, 민물고기 잡기체험",,,,경상북도 상주시 화북면 청화로 148,박동식,054-536-9722,2010-12-01,http://www.우복동.com,상주시청,36.5711841180,127.9292440900,2019-12-23,B552149,한국농어촌공사
오봉산마을,경상북도,상주시,만들기체험,산나물장이찌만들기,,,,경상북도 상주시 함창읍 신흥3길 1,김회수,054-541-1700,2016-05-01,http://오봉산마을.kr,상주시청,36.5427932564,128.1924236993,2019-12-23,B552149,한국농어촌공사
승곡마을,경상북도,상주시,농작물경작체험,"4계절농사체험(벼,땅콩,감자,고구마등)",,,,경상북도 상주시 낙동면 승곡1길 34,조원희,054-531-0154,2010-12-01,http://www.gosg.or.kr,상주시청,36.3658831004,128.2101035592,2019-12-23,B552149,한국농어촌공사
버들뱅이마을,경상북도,상주시,만들기체험,곶감만들기,,,,경상북도 상주시 모서면 득수1길 186-13,정일영,000-000-0000,2010-01-01,http://cafe.daum.net/menemiakdmf,상주시청,36.3359880702,127.8793690182,2019-12-23,B552149,한국농어촌공사
버드니마을,경상북도,상주시,농작물경작체험,"감자,옥수수 따기",,,,경상북도 상주시 화동면 중화로 1324,신석봉,054-531-0118,2010-01-01,http://cafe.daum.net/b-maul,상주시청,36.3755599216,127.9535224328,2019-12-23,B552149,한국농어촌공사
밤원마을,경상북도,상주시,만들기체험,EM효소천연비누만들기,,,,경상북도 상주시 내서면 서원3길 29-80,강휘석,070-4259-3654,2010-03-01,http://www.bamwon.org,상주시청,36.4418286351,128.0075860121,2019-12-23,B552149,한국농어촌공사
노류2리마을,경상북도,상주시,만들기체험,누에고치체험,,,,경상북도 상주시 내서면 배골길 505,노진호,070-8261-5432,2016-01-01,http://noryu.kr,상주시청,36.3569610378,128.0406888664,2019-12-23,B552149,한국농어촌공사
구마이곶감정보화마을,경상북도,상주시,농작물경작체험,감깎기체험,,,,경상북도 상주시 내서면 서만4길 50,이상진,054-533-0952,2013-01-01,http://gam.invil.org,상주시청,36.4522156512,128.0625823116,2019-12-23,B552149,한국농어촌공사
치산돌담모과마을,경상북도,영천시,농작물경작체험,농촌체험,,,,경상북도 영천시 신녕면 치산안길 70-13,심경수,000-000-0000,2018-02-01,-,영천시청,36.0555090502,128.7123917206,2019-12-23,B552149,한국농어촌공사
은해로운휴양마을,경상북도,영천시,농작물경작체험,간식 (국수) 무료제공,,,,경상북도 영천시 청통면 대동로 423,김문수,000-000-0000,2017-09-01,-,영천시청,35.9907765053,128.8003119269,2019-12-23,B552149,한국농어촌공사
영천포롱마을,경상북도,영천시,농작물경작체험,농촌체험,,,,경상북도 영천시 금호읍 대동마을길 60,원종만,000-000-0000,2017-12-01,-,영천시청,35.9507777009,128.8823344997,2019-12-23,B552149,한국농어촌공사
보현산권역정각마을,경상북도,영천시,만들기체험,가죽공예,,,,경상북도 영천시 화북면 정각길 71-39,최영수,070-4117-1384,2012-12-01,http://www.bohyeonsanvil.com,영천시청,36.1442798466,128.9933527883,2019-12-23,B552149,한국농어촌공사
효마루마을,경상북도,영주시,전통문화체험,도자기체험(고급),,,,경상북도 영주시 안정면 용주로 932,안우석,054-632-6697,2015-08-01,http://www.효마루.kr/,영주시청,36.8135358433,128.5456401882,2019-12-23,B552149,한국농어촌공사
한밤실마을,경상북도,영주시,자연생태체험,개울가 고동줍기,,,,경상북도 영주시 부석면 영부로120번길 3,김중한,000-000-0000,2011-01-01,http://www.hanbamsil.com,영주시청,37.0018406448,128.6609799526,2019-12-23,B552149,한국농어촌공사
피끝마을,경상북도,영주시,농작물경작체험,김장체험,,,,경상북도 영주시 안정면 안정로 490-32,박광훈,054-633-1232,2010-05-01,http://www.pikkeutmaul.com,영주시청,36.8729312227,128.5909233917,2019-12-23,B552149,한국농어촌공사
장생이마을,경상북도,영주시,농작물경작체험,고구마캐기체험,,,,경상북도 영주시 풍기읍 금계로246번길 36,권오성,054-633-6461,2010-05-01,http://www.jangsaengi.com,영주시청,36.8956867547,128.5300287285,2019-12-23,B552149,한국농어촌공사
이산 옹고집 농어촌 체험휴양마을,경상북도,영주시,농작물경작체험,농촌체험,,,,경상북도 영주시 이산면 이산로 631,김사운,054-632-9292,2018-12-01,-,영주시청,36.8344385403,128.6955836413,2019-12-23,B552149,한국농어촌공사
솔향기마을,경상북도,영주시,만들기체험,두부만들기,,,,경상북도 영주시 봉현면 소백로1623번길 268,손기종,054-636-1331,2010-08-01,http://www.solhyanggi.biz/,영주시청,36.8413419070,128.4985836693,2019-12-23,B552149,한국농어촌공사
새내역사체험마을,경상북도,영주시,전통문화체험,부엌사용료,,,,경상북도 영주시 단산면 단산로112번길 29,서중일,054-637-8225,2013-04-01,http://www.saenaevil.kr,영주시청,36.8893616137,128.5987304027,2019-12-23,B552149,한국농어촌공사
녹색농심인삼마을,경상북도,영주시,만들기체험,고추장만들기체험,,,,경상북도 영주시 안정면 대평로71번길 110-20,임율,054-637-7080,2009-06-01,http://www.greenifarm.com,영주시청,36.8796418994,128.5697888244,2019-12-23,B552149,한국농어촌공사
남대리마을,경상북도,영주시,만들기체험,남대힐링식당,,,,경상북도 영주시 부석면 영부로890번길 30,임수경,000-000-0000,2015-08-01,-,영주시청,37.0412141412,128.6678482732,2019-12-23,B552149,한국농어촌공사
꽃피는산골 농촌체험휴양마을,경상북도,영주시,농작물경작체험,농촌체험,,,,경상북도 영주시 봉현면 소백로 1132,이호영,054-635-0850,2018-10-01,-,영주시청,36.8083467643,128.5068327945,2019-12-23,B552149,한국농어촌공사
금대마을,경상북도,영주시,만들기체험,고추장만들기,,,,경상북도 영주시 단산면 소백로 3371-64,김남숙,054-638-2752,2013-06-01,http://gdmaul.com,영주시청,36.9644004348,128.6234012000,2019-12-23,B552149,한국농어촌공사
한듬골,경상북도,구미시,농작물경작체험,농촌체험,,,,경상북도 구미시 옥성면 산촌옥관로 969,최규성,054-532-2227,2018-11-01,-,구미시청,36.3434850763,128.2742274451,2019-12-23,B552149,한국농어촌공사
춤새마을,경상북도,구미시,농작물경작체험,농산물 수확 체험,,,,경상북도 구미시 무을면 안곡지길 11-7,강성구,054-481-2123,2016-05-01,http://www.chumsae.co.kr,구미시청,36.2718879988,128.1513837567,2019-12-23,B552149,한국농어촌공사
모례가정권역,경상북도,구미시,만들기체험,"도자기, 두부, 한과, 마을산길걷기",,,,경상북도 구미시 도개면 도개다곡길 389-7,김상종,054-472-5318,2018-08-16,http://silla.invil.org,구미시청,36.2895314422,128.3601125060,2019-12-23,B552149,한국농어촌공사
천지갑산마을,경상북도,안동시,만들기체험,사과 파이만들기,,,,경상북도 안동시 길안면 송사시장길 102,임영섭,054-822-8833,2011-01-01,http://www.yessong.co.kr,안동시청,36.3684224832,128.9291184264,2019-12-23,B552149,한국농어촌공사
저우리마을,경상북도,안동시,전통문화체험,고택체험,,,,경상북도 안동시 풍천면 장수길 70,류근우,000-000-0000,2011-06-01,http://www.juwury.com,안동시청,36.5474199505,128.5082330875,2019-12-23,B552149,한국농어촌공사
온혜농부들마을,경상북도,안동시,농작물경작체험,감자/고구마 수확 체험,,,,경상북도 안동시 도산면 퇴계로 2642-8,이태식,000-000-0000,2015-05-01,-,안동시청,36.7491478783,128.8332416183,2019-12-23,B552149,한국농어촌공사
암산마을,경상북도,안동시,농작물경작체험,농사체험,,,,경상북도 안동시 남후면 암산1길 61,정중선,054-858-4433,2011-01-01,http://amsan.go2vil.org,안동시청,36.5066955855,128.6787225997,2019-12-23,B552149,한국농어촌공사
안동포길쌈마을,경상북도,안동시,전통문화체험,고택체험,,,,경상북도 안동시 임하면 금소길 348,임승대,054-822-6464,2011-06-01,http://www.안동한옥마을.kr,안동시청,36.5053107266,128.8507420939,2019-12-23,B552149,한국농어촌공사
안동백조마을,경상북도,안동시,자연생태체험,백조관람,,,,경상북도 안동시 남후면 무릉1길 20-13,장준범,054-856-7005,2016-08-01,http://www.adswanvill.com,안동시청,36.5189131448,128.6779952662,2019-12-23,B552149,한국농어촌공사
산매골마을,경상북도,안동시,농작물경작체험,농산물 수확체험,,,,경상북도 안동시 와룡면 이하오산로 388,배재헌,054-853-0577,2009-12-01,http://sanmaegol.com,안동시청,36.6109341147,128.7380729526,2019-12-23,B552149,한국농어촌공사
봉정사국화마을,경상북도,안동시,농작물경작체험,영농체험,,,,경상북도 안동시 서후면 봉정사길 163-4,조영호,054-859-8600,2018-03-01,http://ww.gookhwa.co.kr,안동시청,36.6457212601,128.6661621090,2019-12-23,B552149,한국농어촌공사
몽실마을,경상북도,안동시,만들기체험,계절별 수확체험,,,,경상북도 안동시 일직면 일직점곡로 34,이성수,054-854-0359,2014-09-01,http://msvil.com/,안동시청,36.4643998193,128.6666859835,2019-12-23,B552149,한국농어촌공사
달사과마을,경상북도,안동시,농작물경작체험,사과따기,,,,경상북도 안동시 북후면 월전큰마길 116-82,김동열,054-842-0117,2011-09-01,-,안동시청,36.6856908045,128.6653773619,2019-12-23,B552149,한국농어촌공사
가송마을,경상북도,안동시,농작물경작체험,농사체험둘러보기,,,,경상북도 안동시 도산면 퇴계로 3443,남효경,054-859-6660,2011-02-01,http://gasong.go2vil.org,안동시청,36.7707482849,128.8895326845,2019-12-23,B552149,한국농어촌공사
이화만리마을,경상북도,김천시,만들기체험,김치담그기,,,,경상북도 김천시 농소면 벽봉로 1651,위현복,054-436-1213,2010-01-01,http://www.ehwamanlee.kr,김천시청,36.0716810863,128.1773280364,2019-12-23,B552149,한국농어촌공사
옛날솜씨마을,경상북도,김천시,전통문화체험,고추장만들기체험,,,,경상북도 김천시 증산면 평촌3길 25-10,최병술,054-437-0455,2010-11-01,http://gimcheonsomsi.modoo.at,김천시청,35.8950869970,128.0213362605,2019-12-23,B552149,한국농어촌공사
돌모마을,경상북도,김천시,농작물경작체험,감자수확체험,,,,경상북도 김천시 대항면 운수2길 154-36,김태열,054-436-0181,2010-01-01,http://dolmo.co.kr,김천시청,36.1018752171,128.0028318117,2019-12-23,B552149,한국농어촌공사
하범곡마을,경상북도,경주시,만들기체험,금관만들기,,,,경상북도 경주시 양북면 하범길 199,황지운,054-748-8987,2010-11-01,http://cafe.daum.net/hju8001,경주시청,35.7904362353,129.3726348855,2019-12-23,B552149,한국농어촌공사
옥산마을,경상북도,경주시,농작물경작체험,꽃마차타고 역사탐방,,,,경상북도 경주시 안강읍 중부2길 14,김금조,054-763-0101,2014-01-01,http://www.sesim.kr,경주시청,36.0019889492,129.1716137529,2019-12-23,B552149,한국농어촌공사
