가변전광표지판명,시도명,시군구명,시군구코드,도로종류,도로노선명,도로노선번호,도로노선방향,위도,경도,영상표시면가로길이,영상표시면세로길이,전광판함체가로길이,전광판함체세로길이,전광판높이,설치유형코드,출력방향코드,발광패널유형코드,표출색상,표시유형코드,출력크기,제공정보종류,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
강릉IC,강원도,강릉시,42150,02,경강로,35번,02,37.746546,128.872825,6000,1200,6400,1600,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
강릉IC,강원도,강릉시,42150,01,동해고속도로,65번,02,37.741768,128.841122,9000,1800,9450,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2015,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
옥계IC,강원도,강릉시,42150,01,동해고속도로,65번,01,37.635006,129.017929,9000,1800,9450,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2015,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
옥계IC,강원도,동해시,42170,01,동해고속도로,65번,02,37.606284,129.070170,9000,1800,9450,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2014,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
망상IC,강원도,동해시,42170,02,발한로,7번,01,37.559001,129.103945,6000,1200,6400,1600,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2004,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
망상IC,강원도,동해시,42170,01,동해고속도로,65번,02,37.560467,129.098836,9000,1800,9450,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2015,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
동해IC,강원도,동해시,42170,01,동해고속도로,65번,,37.512075,129.100555,6000,600,6400,1000,7000,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단10열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
동해IC,강원도,동해시,42170,01,동해고속도로,65번,02,37.485961,129.090998,9000,1800,9400,2200,8000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
삼척IC,강원도,동해시,42170,01,동해고속도로,65번,01,37.461651,129.105578,9000,1800,9400,2200,8000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
삼척IC,강원도,삼척시,42230,01,동해고속도로,65번,,37.444332,129.133964,6000,600,6400,1000,7000,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단10열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
삼척IC,강원도,삼척시,42230,01,동해고속도로,65번,02,37.434073,129.152752,9000,1800,9400,2200,8000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
근덕IC,강원도,삼척시,42230,01,동해고속도로,65번,02,37.393378,129.208405,6000,600,6400,1000,7000,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단10열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
춘천IC,강원도,춘천시,42110,01,중앙고속도로,55번,01,37.840000,127.772500,6000,1200,6400,1600,6000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2006,한국도로공사 홍천지사,033-811-6400,2019-09-23,1611000,국토해양부
춘천JCT,강원도,춘천시,42110,01,중앙고속도로,55번,01,37.785278,127.768611,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2009,한국도로공사 홍천지사,033-811-6400,2019-09-23,1611000,국토해양부
이천IC,경기도,이천시,41500,02,경충대로,3번,02,37.246667,127.493056,6000,1200,6400,1600,6900,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,2단10열,01+02+03+04,2016,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
이천IC,경기도,이천시,41500,01,영동고속도로,50번,02,37.237222,127.462778,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2012,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
호법JC,경기도,이천시,41500,01,영동고속도로,50번,01,37.243333,127.460556,6000,5400,6400,5800,6200,02,02,01,빨간색+노란색+녹색,01,9단10열,01,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
호법JC,경기도,이천시,41500,01,영동고속도로,50번,01,37.234167,127.448333,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2013,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
덕평IC,경기도,이천시,41500,01,영동고속도로,50번,01,37.236944,127.400278,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
호법JC,경기도,이천시,41500,01,영동고속도로,50번,02,37.239722,127.391944,6000,5400,6400,5800,6200,02,02,01,빨간색+노란색+녹색,01,9단10열,01,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
덕평IC,경기도,이천시,41500,04,덕평로,325번,02,37.241944,127.364167,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
양지IC,경기도,이천시,41461,01,영동고속도로,50번,01,37.247222,127.329722,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
덕평IC,경기도,용인시,41461,01,영동고속도로,50번,02,37.246944,127.330278,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
덕평IC,경기도,용인시,41461,01,영동고속도로,50번,02,37.243333,127.302778,2400,1200,2600,1600,3000,02,02,01,빨간색+노란색+녹색,02,2단4열,01+02+03+04,2012,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
양지IC,경기도,용인시,41461,02,중부대로,42번,02,37.228333,127.300833,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2006,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
용인IC,경기도,용인시,41461,01,영동고속도로,50번,01,37.243611,127.244722,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
용인IC,경기도,용인시,41461,02,백옥대로,45번,02,37.247778,127.214444,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
양평IC,경기도,양평군,41830,01,중부내륙고속도로,45번,02,37.493056,127.406667,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2012,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
북여주IC,경기도,여주시,41670,01,중부내륙고속도로,45번,01,37.398056,127.507778,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2012,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
북여주IC,경기도,여주시,41670,04,이여로,70번,02,37.297844,127.604228,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
북여주IC,경기도,여주시,41670,01,중부내륙고속도로,45번,02,37.363661,127.516656,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
서여주IC,경기도,여주시,41670,01,중부내륙고속도로,45번,01,37.300783,127.570297,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
서여주IC,경기도,여주시,41670,02,중부대로,42번,02,37.329953,127.558883,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
서여주IC,경기도,여주시,41670,02,중부대로,42번,01,37.345106,127.544103,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
남여주IC,경기도,여주시,41670,01,중부내륙고속도로,45번,01,37.285217,127.579467,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
서여주IC,경기도,여주시,41670,01,중부내륙고속도로,45번,02,37.269828,127.582328,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
남여주IC,경기도,여주시,41670,04,여주남로,333번,02,37.259167,127.600556,6000,1200,6400,1600,6900,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2013,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
여주JC3,경기도,여주시,41670,01,중부내륙고속도로,45번,01,37.243294,127.587036,9000,1800,9400,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03+04,2010,한국도로공사 이천지사,033-811-6800,2019-09-23,1611000,국토해양부
서양양IC,강원도,양양군,42830,01,서울양양고속도로,60번,,37.991299,128.533065,6000,600,6400,1000,6700,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단10열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
양양JC,강원도,양양군,42830,01,서울양양고속도로,60번,02,38.029728,128.561165,9000,1800,9400,2200,7600,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
서양양IC,강원도,양양군,42830,01,서울양양고속도로,60번,02,37.985848,128.526523,9000,1800,9400,2200,7700,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
인제IC,강원도,인제군,42810,01,서울양양고속도로,60번,,37.923104,128.289774,6000,600,6400,1000,6700,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단10열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
인제IC,강원도,인제군,42810,01,서울양양고속도로,60번,01,37.934450,128.314486,9000,1800,9400,2200,7700,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
행치령,강원도,인제군,42810,01,서울양양고속도로,60번,01,37.824559,128.220276,7800,1800,8300,2300,7700,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
내촌5,강원도,홍천군,42720,01,서울양양고속도로,60번,02,37.797125,128.165428,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2017,한국도로공사 양양지사,033-811-6700,2019-09-23,1611000,국토해양부
청대,강원도,속초시,42210,01,동해고속도로,65번,02,38.172460,128.583767,7800,1800,8200,2200,7000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3담13열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6700,2019-09-23,1611000,국토해양부
청대,강원도,속초시,42210,01,동해고속도로,65번,01,37.179929,128.560821,7800,1800,8200,2200,7000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단13열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6700,2019-09-23,1611000,국토해양부
강릉5,강원도,강릉시,42150,01,동해고속도로,65번,02,37.685075,128.973275,6000,1200,6400,6800,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2014,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
강릉5,강원도,강릉시,42150,01,동해고속도로,65번,01,37.689736,128.939973,6000,1200,6400,6800,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2014,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
강릉4,강원도,강릉시,42150,01,동해고속도로,65번,02,37.681159,128.992232,6000,1200,6400,6800,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2014,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
강릉4,강원도,강릉시,42150,01,동해고속도로,65번,01,37.689378,128.939694,6000,1200,6400,6800,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2014,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
남양,강원도,삼척시,42230,01,동해고속도로,65번,01,37.432553,129.154181,7800,1800,8200,2200,7000,01,02,01,빨간색+노란색+녹색,02,3담13열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
근덕,강원도,삼척시,42230,01,동해고속도로,65번,02,37.400305,129.199011,7800,1800,8200,2200,7000,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2016,한국도로공사 강릉지사,033-811-6600,2019-09-23,1611000,국토해양부
삼마치,강원도,홍천군,42720,01,중앙고속도로,55번,01,37.622000,127.941667,7800,1800,8200,2200,6000,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2010,한국도로공사 홍천지사,033-811-6400,2019-09-23,1611000,국토해양부
삼마치,강원도,홍천군,42720,01,중앙고속도로,55번,02,37.608827,127.962739,7800,1800,8200,2200,6000,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2010,한국도로공사 홍천지사,033-811-6400,2019-09-23,1611000,국토해양부
대관령5,강원도,강릉시,42150,01,영동고속도로,50번,01,38.162222,129.284167,7800,1800,8300,2500,7100,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
대관령4,강원도,강릉시,42150,01,영동고속도로,50번,02,38.121667,129.293611,7800,1800,8300,2500,6900,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
대관령1,강원도,평창군,42760,01,영동고속도로,50번,01,38.101111,129.266667,7800,1800,8300,2500,7200,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2013,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
대관령1,강원도,평창군,42760,01,영동고속도로,50번,02,38.118889,129.218333,7800,1800,8300,2500,6900,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03+04,2013,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
진부3,강원도,평창군,42760,01,영동고속도로,50번,02,37.646297,128.540138,6000,1200,6600,1700,6500,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
진부3,강원도,평창군,42760,01,영동고속도로,50번,01,37.648644,128.553847,6000,1200,6600,1700,6500,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
진부1,강원도,평창군,42760,01,영동고속도로,50번,02,37.641004,128.501813,6000,1200,6600,1700,6400,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
진부2,강원도,평창군,42760,01,영동고속도로,50번,01,37.645706,128.532890,6000,1200,6600,1700,7100,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
봉평,강원도,평창군,42760,01,영동고속도로,50번,02,37.561365,128.378355,6000,1200,6600,1700,7000,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03+04,2011,한국도로공사 대관령지사,033-811-6300,2019-09-23,1611000,국토해양부
