시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설년도,전화번호,데이터기준일자,제공기관코드,제공기관명
동구시장,상설장,대구광역시 동구 효목로 8,대구광역시 동구 효목동 533,매일,35.874046,128.639578,121,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,N,1977,053-744-6569,2019-11-06,3420000,대구광역시 동구
동울산종합시장,상설장,울산광역시 동구 진성14길 77(전하동),울산광역시 동구 전하동 661-1,-,35.50883181,129.4254294,92,"농산물,축산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
대송농수산물시장,상설장,울산광역시 동구 대송8길 6(화정동),울산광역시 동구 화정동 171-4 농수산물유통센타,-,35.49920742,129.4206487,80,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
남목전통시장,상설장,울산광역시 동구 남목17길 9(동부동),울산광역시 동구 동부동 310-2 남목시장,-,35.54272563,129.4273849,134,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
울산산업공구월드,상설장,울산광역시 남구 갈밭로 24(삼산동),울산광역시 남구 삼산동 1591-4 울산산업공구월드,-,35.53578497,129.3426382,292,"음식점업,기타소매업,근린생활서비스",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
울산번개시장,상설장,울산광역시 남구 신선로184번길 46-1(야음동),울산광역시 남구 야음동 375-55,-,35.52023842,129.3367724,123,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,www.ubgsigang.com,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
야음상가시장,상설장,울산광역시 남구 수암로 244-6,울산광역시 남구 야음동 815-10,-,35.52361327,129.3318663,108,"농산물,축산물,수산물,가공식품,의류 및 신발,음식점업,기타소매업,근린생활서비스,",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
신정평화시장,상설장,울산광역시 남구 봉월로 67번길 17,울산광역시 남구 신정동 1600-3 신정평화시장,-,35.53834068,129.3035375,77,"가공식품,의류 및 신발,가정용품,음식점업,근린생활서비스",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
신정상가시장,상설장,울산광역시 남구 월평로47번길 15,울산광역시 남구 신정동 616-1,-,35.54300479,129.3101182,269,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,http://m.facebook.com/sinjeongmarket,Y,N,,,2020-05-27,B553077,소상공인시장진흥공단
수암종합시장,상설장,울산광역시 남구 수암로 128-2(야음동),울산광역시 남구 야음동 698-1,-,35.52747345,129.3208452,60,"의류 및 신발,음식점업,기타소매업,근린생활서비스,",지역사랑상품권,,Y,N,,,2020-05-27,B553077,소상공인시장진흥공단
수암상가시장,상설장,울산광역시 남구 수암로 128번길 12,울산광역시 남구 야음동 697-9,-,35.52697761,129.3207648,86,"농산물,축산물,수산물,가공식품,음식점업,기타소매업,",지역사랑상품권,,Y,N,,,2020-05-27,B553077,소상공인시장진흥공단
(주)야음시장,상설장,울산광역시 남구 815-22,울산광역시 남구 야음동 815-22,-,35.52405894,129.3313722,90,"축산물,의류 및 신발,가정용품,음식점업,기타소매업,근린생활서비스,",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
(주)신정시장,상설장,울산광역시 남구 월평로47번길 7,울산광역시 남구 신정동 630-1,-,35.54233851,129.3102799,94,"축산물,수산물,의류 및 신발,가정용품,음식점업,기타소매업,근린생활서비스",지역사랑상품권,,Y,N,,,2020-05-27,B553077,소상공인시장진흥공단
유천전통시장,상설장,대전광역시 중구 문화로 105번길 113,대전광역시 중구 유천동 303-10,-,36.31721103,127.3954903,70,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업,",지역사랑상품권,,Y,Y,1982,,2020-05-27,B553077,소상공인시장진흥공단
용두전통시장,상설장,대전광역시 중구 계룡로 881번길 53,대전광역시 중구 용두동 12-2,-,36.32340778,127.4145651,26,"농산물,가공식품,의류 및 신발,음식점업,",지역사랑상품권,,N,N,1962,,2020-05-27,B553077,소상공인시장진흥공단
오류전통시장,상설장,대전광역시 중구 계룡로882번길 72,대전광역시 중구 오류동 162-16,-,36.32195982,127.4079513,54,"농산물,축산물,수산물,가공식품,의류 및 신발,음식점업,기타소매업,근린생활서비스,",온누리+지역사랑상품권,,Y,N,1985,,2020-05-27,B553077,소상공인시장진흥공단
산성전통시장,상설장,대전광역시 중구 대둔산로 420,대전광역시 중구 산성동 285-1,-,36.30655762,127.387126,56,"농산물,축산물,수산물,가공식품,의류 및 신발,기타소매업,",온누리+지역사랑상품권,,Y,Y,1991,,2020-05-27,B553077,소상공인시장진흥공단
부사전통시장,상설장,대전광역시 중구 대종로316번길 16,대전광역시 중구 부사동 148-6,-,36.31414179,127.4353744,65,"농산물,축산물,가공식품,의류 및 신발,가정용품,기타소매업,근린생활서비스",온누리+지역사랑상품권,,Y,Y,1990,,2020-05-27,B553077,소상공인시장진흥공단
문창전통시장,상설장,대전광역시 중구 보문로 20번길 22,대전광역시 중구 문창동 116-8,-,36.31551214,127.4381792,163,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,,Y,Y,1967,,2020-05-27,B553077,소상공인시장진흥공단
송강시장,상설장,대전광역시 유성구 구즉로 74-7,대전광역시 유성구 송강동 49-10,-,36.43519974,127.3866085,61,"농산물,축산물,가공식품,의류 및 신발,가정용품,음식점업,근린생활서비스",지역사랑상품권,,Y,Y,2008,,2020-05-27,B553077,소상공인시장진흥공단
한민시장,상설장,대전광역시 서구 도솔로 308번길 27,대전광역시 서구 괴정동 88-34,-,36.3346196,127.3840036,240,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,hanmin-market.co.kr,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
도마큰시장,상설장,대전광역시 서구 도마4길 71,대전광역시 서구 도마동 132-13,-,36.31580421,127.381368,465,"농산물,축산물,수산물,가공식품,의류 및 신발,가정용품,음식점업,기타소매업근린생활서비스",지역사랑상품권,,Y,Y,,,2020-05-27,B553077,소상공인시장진흥공단
망미종합시장,상설장,부산광역시 수영구 연수로310번길 16 (망미동),부산광역시 수영구 망미동 804-1,매일,35.1718022314,129.103563,33,"생식품, 양념류 등",온누리상품권,http://www.suyeong.go.kr/market/main/index.asp,Y,N,1978,051-755-0101,2019-11-18,3380000,부산광역시 수영구
광안종합시장,상설장,부산광역시 수영구 무학로49번길 71 (광안동),부산광역시 수영구 광안동 94-1,매일,35.1644211396,129.1181788111,41,"생식품, 양념류 등",온누리상품권,http://www.suyeong.go.kr/market/main/index.asp,Y,N,1974,051-752-8107,2019-11-18,3380000,부산광역시 수영구
동방시장,상설장,부산광역시 수영구 감포로8번길 10 (민락동),부산광역시 수영구 민락동 161-7,매일,35.159186,129.1212762355,30,"생식품, 양념류 등",,http://www.suyeong.go.kr/market/main/index.asp,Y,N,1977,,2019-11-18,3380000,부산광역시 수영구
세흥시장,상설장,부산광역시 수영구 남천바다로 16 (남천동),부산광역시 수영구 남천동 26-5,매일,35.149406,129.112333,55,"생식품, 양념류 등",,http://www.suyeong.go.kr/market/main/index.asp,Y,N,1978,,2019-11-18,3380000,부산광역시 수영구
수영건설시장,상설장,부산광역시 수영구 망미번영로60번길 9 (수영동),부산광역시 수영구 수영동 466-20,매일,35.172346,129.110611,38,"생식품, 양념류 등",,http://www.suyeong.go.kr/market/main/index.asp,Y,N,1979,051-752-9473,2019-11-18,3380000,부산광역시 수영구
도일시장,상설장,경기도 시흥시 도일로 100-4,경기도 시흥시 거모동 1669-24,매일,37.3393917194,126.7840625366,54,식음료/ 모종/ 생필품 등,"온누리상품권, 지역화폐 시루",,N,N,2018,031-310-4502,2020-06-02,4010000,경기도 시흥시
정왕시장,상설장,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1202,매일,37.3458054131,126.7485707360,74,채소/과일/육류 등 식자재/ 생필품,"온누리상품권, 지역화폐 시루",,Y,N,2016,031-434-0111,2020-06-02,4010000,경기도 시흥시
삼미시장,상설장,경기도 시흥시 삼미시장2길 35,경기도 시흥시 신천동 738-4,매일,37.4404065753,126.7838223272,150,의류/식품/생필품,"온누리상품권, 지역화폐 시루",,Y,N,2006,031-311-7006,2020-06-02,4010000,경기도 시흥시
신정제일시장,상설장,서울특별시 양천구 중앙로34길 30 (신정동),서울특별시 양천구 신정동 1030-6,매일,37.5208403964,126.853668,16,농수산 식품,온누리 상품권,,N,N,1974,,2020-06-03,3140000,서울특별시 양천구
우성상가,상설장,서울특별시 양천구 지양로 78 (신월동),서울특별시 양천구 신월동 928-1,매일,37.522622,126.833559,15,농수산 식품,온누리 상품권,,Y,Y,1988,02-2693-1241,2020-06-03,3140000,서울특별시 양천구
신곡종합,상설장,서울특별시 양천구 남부순환로79길 37 (신월동),서울특별시 양천구 신월동 575-17,매일,37.5183287,126.8431852,6,농수산 식품,온누리 상품권,,N,N,1981,02-2698-6057,2020-06-03,3140000,서울특별시 양천구
신정2동 골목시장,상설장,서울특별시 양천구 신목로2길 35-2 (신정동),서울특별시 양천구 신정동 127-19,매일,37.5209465,126.8766299,66,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
신정1동 골목시장,상설장,서울특별시 양천구 중앙로34길 28 (신정동),서울특별시 양천구 신정동 1029-1,매일,37.5206279284,126.8538101,43,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
신월7동 골목시장,상설장,서울특별시 양천구 지양로82 (신월동),서울특별시 양천구 신월동 921-1,매일,37.5227087993,126.8330806,30,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
신월6동 골목시장,상설장,서울특별시 양천구 신월로16길 7 (신월동),서울특별시 양천구 신월동 575-8,매일,37.5177231600,126.842649,61,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
신월3동 골목시장,상설장,서울특별시 양천구 남부순환로40가길 13 (신월동),서울특별시 양천구 신월동 181-1,매일,37.533646,126.825611,17,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
경창시장,상설장,서울특별시 양천구 오목로9길 31 (신월동),서울특별시 양천구 신월동 447-8,매일,37.5249340712,126.842112,64,농수산 식품,온누리 상품권,,Y,Y,1972,02-2606-5988,2020-06-03,3140000,서울특별시 양천구
신영시장,상설장,서울특별시 양천구 월정로 161-5 (신월동),서울특별시 양천구 신월동 114-18,매일,37.5330131490,126.836009,110,농수산 식품,온누리 상품권,,Y,Y,1981,02-2604-3319,2020-06-03,3140000,서울특별시 양천구
월정로시장,상설장,서울특별시 양천구 월정로29길 3 (신월동),서울특별시 양천구 신월동 114-1,매일,37.533433,126.8356802,130,농수산 식품,,,N,N,,,2020-06-03,3140000,서울특별시 양천구
목사랑시장,상설장,서울특별시 양천구 목동중앙남로7길 8 (목동),서울특별시 양천구 목동 726-18,매일,37.5376174780,126.8662157201,81,농수산 식품,온누리 상품권,,Y,Y,1972,02-2647-9191,2020-06-03,3140000,서울특별시 양천구
목동깨비시장,상설장,서울특별시 양천구 목동중앙북로6길 5 (목동),서울특별시 양천구 목동 617-13,매일,37.548126,126.8652281695,105,농수산 식품,온누리 상품권,,Y,N,1970,02-2644-3238,2020-06-03,3140000,서울특별시 양천구
목2동시장,상설장,서울특별시 양천구 목동중앙북로16길 3 (목동),서울특별시 양천구 목동 526,매일,37.5460484590,126.873898,94,농수산 식품,온누리 상품권,,N,N,,,2020-06-03,3140000,서울특별시 양천구
신탄진시장,상설장,대전광역시 대덕구 석봉로37번길52-16,대전광역시 대덕구 석봉동 415-28,매일,36.449647,127.4268543,90,"농산물,생필품,수산물,잡화",,,y,y,2002,042-931-0310,2020-04-30,3680000,대전광역시 대덕구
송촌시장,상설장,대전광역시 대덕구 동춘당로 83,대전광역시 대덕구 송촌동 476,매일,36.364665,127.4398629,73,"식당,잡화",온누리상품권,, , ,2000,042-633-2188,2020-04-30,3680000,대전광역시 대덕구
법동시장,상설장,대전광역시 대덕구 계족로608번길23,대전광역시 대덕구 법2동 200-7,매일,36.36622545,127.4315728,63,"농산물,생필품,수산물,잡화",온누리상품권,,y,y,1996,042-627-2123,2020-04-30,3680000,대전광역시 대덕구
중리시장,상설장,대전광역시 대덕구 중리북로37번길 26,대전광역시 대덕구 중리동 368-7,매일,36.36534142,127.4257917,160,"농산물,생필품,수산물,잡화",온누리상품권,www.jungni-market.kr,y,y,1998,042-623-1040,2020-04-30,3680000,대전광역시 대덕구
청양약초구기자시장,상설장,충청남도 청양군 청양읍 칠갑산로4길 28,충청남도 청양군 청양읍 읍내리 330,매일,36.4486899389,126.8005508,11,"약초, 구기자",온누리상품권,,Y,Y,2010,041-940-2332,2020-05-28,4590000,충청남도 청양군
청양특화시장,상설장,충청남도 청양군 청양읍 문화예술로 112,충청남도 청양군 청양읍 읍내리 288-1,매일,36.4488996925,126.7987952895,17,고추,온누리상품권,,Y,Y,2003,041-940-2332,2020-05-28,4590000,충청남도 청양군
