시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
전동휠체어급속충전기,경기도,광명시,41210,경기 광명시 시청로 20,,37.478500,126.864600,광명시민회관 옆문 앞,00:00,24:00,00:00,24:00,00:00,24:00,2,N,Y,광명시민회관,02-2621-8845,2019-03-31,3900000,경기도 광명시
동구노인복지관,울산광역시,동구,31170,울산광역시 동구 명덕6길 33,,35.52461903,129.431464,동구노인복지관,09:00,18:00,00:00,00:00,00:00,00:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구지체장애인협회,울산광역시,동구,31170,울산광역시 동구 문현2길 41-1,,35.48731609,129.4108086,동구지체장애인협회,09:00,18:00,00:00,00:00,00:00,00:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
대왕암공원,울산광역시,동구,31170,울산광역시 동구 등대로 95(일산동),,35.49041849,129.435245,대왕암공원,09:00,18:00,09:00,18:00,09:00,18:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구장애인복지관,울산광역시,동구,31170,울산광역시 동구 방어진순환도로 1273-1,,35.5319526209,129.4139340687,동구장애인복지관,09:00,18:00,00:00,00:00,00:00,00:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구종합사회복지관,울산광역시,동구,31170,울산광역시 동구 봉수로 155,,35.50479242,129.4165894,동구종합사회복지관,09:00,18:00,00:00,00:00,00:00,00:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
전남지체장애인협회목포시지회,전라남도,목포시,46110,전라남도 목포시 영산로 350-3,,34.8055409321,126.4042502236,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-287-4990,2020-01-20,4800000,전라남도 목포시
전남지체장애인협회목포시지회,전라남도,목포시,46110,전라남도 목포시 영산로 350-3,,34.8055409321,126.4042502236,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,2,Y,Y,전라남도 목포시,061-287-4990,2020-01-20,4800000,전라남도 목포시
목포시장애인종합복지관,전라남도,목포시,46110,전라남도 목포시 하당로205번길 12,,34.8090008937,126.4188742679,건물 내 로비,09:00,18:00,09:00,13:00,00:00,00:00,2,N,N,전라남도 목포시,061-285-2811,2020-01-20,4800000,전라남도 목포시
목포시장애인종합복지관,전라남도,목포시,46110,전라남도 목포시 하당로205번길 12,,34.8090008937,126.4188742679,건물 내 로비,09:00,18:00,09:00,13:00,00:00,00:00,2,Y,Y,전라남도 목포시,061-285-2811,2020-01-20,4800000,전라남도 목포시
장애인정보화협회전남협회,전라남도,목포시,46110,전라남도 목포시 유동로11번길 16-14,,34.782641,126.379088,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-243-1600,2020-01-20,4800000,전라남도 목포시
중증장애인애인회,전라남도,목포시,46110,전라남도 목포시 수강로12번길 42,,34.7882580720,126.388779,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-8815,2020-01-20,4800000,전라남도 목포시
목포장애인자립생활센터,전라남도,목포시,46110,전라남도 목포시 수강로12번길 42,,34.7882580720,126.388779,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-282-8764,2020-01-20,4800000,전라남도 목포시
평화광장,전라남도,목포시,46110,전라남도 목포시 평화로58,,34.795614,126.4315734714,매점 입구 옆,09:00,21:00,09:00,21:00,09:00,21:00,1,N,N,전라남도 목포시,061-270-8815,2020-01-20,4800000,전라남도 목포시
목포역,전라남도,목포시,46110,전라남도 목포시 영산로 98,,34.7957244181,126.3899933315,관광안내소 옆,05:00,00:00,05:00,00:00,05:00,00:00,1,Y,Y,전라남도 목포시,1544-7788,2020-01-20,4800000,전라남도 목포시
목포시청(노인장애인과),전라남도,목포시,46110,전라남도 목포시 양을로 203,,34.8115341357,126.3912845125,1층 엘리베이터 앞,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-8815,2020-01-20,4800000,전라남도 목포시
하당동주민센터,전라남도,목포시,46110,전라남도 목포시 하당로 215,,34.808617,126.4200658316,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4858,2020-01-20,4800000,전라남도 목포시
연동주민센터,전라남도,목포시,46110,전라남도 목포시 산정로63번길 14-1,,34.7945422109,126.3915186869,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4544,2020-01-20,4800000,전라남도 목포시
목원동주민센터,전라남도,목포시,46110,전라남도 목포시 호남로24번길 6,,34.7947057336,126.381093,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4652,2020-01-20,4800000,전라남도 목포시
용해동주민센터,전라남도,목포시,46110,전라남도 목포시 용당로 335,,34.816529,126.3993618832,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4783,2020-01-20,4800000,전라남도 목포시
상동주민센터,전라남도,목포시,46110,전라남도 목포시 상리로1번길 32,,34.813775,126.4141715322,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4826,2020-01-20,4800000,전라남도 목포시
부주동주민센터,전라남도,목포시,46110,전라남도 목포시 남악로 40,,34.803480,126.444087,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4964,2020-01-20,4800000,전라남도 목포시
원산동주민센터,전라남도,목포시,46110,전라남도 목포시 원산로145번길 20,,34.8118393391,126.381017,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4611,2020-01-20,4800000,전라남도 목포시
용당1동주민센터,전라남도,목포시,46110,전라남도 목포시 동부로31번길 20,,34.805930,126.391767,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4508,2020-01-20,4800000,전라남도 목포시
북항 노을공원,전라남도,목포시,46110,전라남도 목포시 청호로 231,,34.8097781896,126.3679402550,화장실 입구,00:00,00:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-8815,2020-01-20,4800000,전라남도 목포시
목포버스터미널,전라남도,목포시,46110,전라남도 목포시 영산로 525,,34.8126627360,126.4178212078,매표소 로비 옆,05:00,00:00,05:00,00:00,05:00,00:00,1,N,N,전라남도 목포시,061-270-8501,2020-01-20,4800000,전라남도 목포시
목포여객선터미널,전라남도,목포시,46110,전라남도 목포시 해안로 182,,34.7820083902,126.3841903375,매표소 로비 옆,05:00,00:00,05:00,00:00,05:00,00:00,1,N,N,전라남도 목포시,1666-0910,2020-01-20,4800000,전라남도 목포시
시청 민원실,전라남도,목포시,46110,전라남도 목포시 양을로 203,,34.8115341357,126.3912845125,민원봉사실 입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-8815,2020-01-20,4800000,전라남도 목포시
전남여성장애인연대,전라남도,목포시,46110,전라남도 목포시 영산로 361,,34.806520,126.404986,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-283-3767,2020-01-20,4800000,전라남도 목포시
목포장애인여성나눔회,전라남도,목포시,46110,전라남도 목포시 산정로21번길 9,,34.7904013360,126.391944,건물 내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-287-3355,2020-01-20,4800000,전라남도 목포시
상동3단지@ 관리사무소,전라남도,목포시,46110,전라남도 목포시 상동로 68,,34.815510,126.412988,1층 로비 옆,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-277-2435,2020-01-20,4800000,전라남도 목포시
상동3단지@ 관리사무소,전라남도,목포시,46110,전라남도 목포시 상동로 68,,34.815510,126.412988,1층 로비 옆,09:00,18:00,09:00,13:00,00:00,00:00,1,Y,Y,전라남도 목포시,061-277-2435,2020-01-20,4800000,전라남도 목포시
북항동주민센터,전라남도,목포시,46110,전라남도 목포시 고하대로 655,,34.807017,126.369487,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4768,2020-01-20,4800000,전라남도 목포시
신흥동주민센터,전라남도,목포시,46110,전라남도 목포시 하당로 66,,34.798833,126.418863,건물 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4874,2020-01-20,4800000,전라남도 목포시
명도복지관,전라남도,목포시,46110,전라남도 목포시 산정로199번길 25,,34.804146,126.3879686139,1층 로비 옆,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-279-4879,2020-01-20,4800000,전라남도 목포시
옥암동행정복지센터,전라남도,목포시,46110,전라남도 목포시 삼향천로 118,,34.8102100088,126.429838,건물내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-270-4911,2020-01-20,4800000,전라남도 목포시
하나노인복지회관,전라남도,목포시,46110,전라남도 목포시 해안로 229번길 9-1,,34.786164,126.3858987022,건물내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-242-5357,2020-01-20,4800000,전라남도 목포시
카톨릭대학교,전라남도,목포시,46110,전라남도 목포시 영산로 697,,34.8272752274,126.4198958872,건물내,09:00,18:00,09:00,13:00,00:00,00:00,1,N,N,전라남도 목포시,061-280-5000,2020-01-20,4800000,전라남도 목포시
강진읍복지회관,전라남도,강진군,49200,전라남도 강진군 강진읍 영랑로1길 25,,34.6388297,126.7715675,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,강진읍복지회관,061-433-3131,2020-01-14,4920000,전라남도 강진군
대한노인회 강진군지회,전라남도,강진군,49200,전라남도 강진군 강진읍 향교로 115,,34.6486910540,126.7721907500,건물 주변,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,N,대한노인회 강진군지회,061-434-5964,2020-01-14,4920000,전라남도 강진군
군동면복지회관,전라남도,강진군,49200,전라남도 강진군 군동면 진흥로 324-9,,34.6436056,126.8162130075,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,군동면복지회관,061-433-9271,2020-01-14,4920000,전라남도 강진군
칠량면복지회관,전라남도,강진군,49200,전라남도 강진군 칠량면 칠량로 68,,34.5726742467,126.7986972106,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,칠량면복지회관,061-433-1031,2020-01-14,4920000,전라남도 강진군
도암교회,전라남도,강진군,49200,전라남도 강진군 도암면 도암중앙로 86,,34.5475574,126.7286571157,건물 주변,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,도암교회,061-432-0061,2020-01-14,4920000,전라남도 강진군
신전면복지회관,전라남도,강진군,49200,전라남도 강진군 신전면 신전중앙길 15-5,,34.5131650020,126.7203491,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,신전면복지회관,061-433-1246,2020-01-14,4920000,전라남도 강진군
성전면복지회관,전라남도,강진군,49200,전라남도 강진군 성전면 예향로 11-4,,34.6925004909,126.7079916,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,성전면복지회관,061-433-0013,2020-01-14,4920000,전라남도 강진군
병영양로당,전라남도,강진군,49200,전라남도 강진군 병영면 동삼인길 11,,34.7145353739,126.817351,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,병영양로당,061-432-1204,2020-01-14,4920000,전라남도 강진군
병영여자경로당,전라남도,강진군,49200,전라남도 강진군 병영면 한골목길 23,,34.716672,126.8174334,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,병영여자경로당,061-432-1336,2020-01-14,4920000,전라남도 강진군
옴천면복지회관,전라남도,강진군,49200,전라남도 강진군 옴천면 장강로 1613-10,,34.7457819379,126.7761355218,건물 주변,09:00,16:00,09:00,16:00,00:00,00:00,2,Y,N,옴천면사무소,061-430-5707,2020-01-14,4920000,전라남도 강진군
강진의료원,전라남도,강진군,49200,전라남도 강진군 강진읍 탐진로 5,,34.6375006403,126.7581389959,건물 주변,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,강진의료원,061-433-2167,2020-01-14,4920000,전라남도 강진군
신체장애인복지회 강진군지부,전라남도,강진군,49200,전라남도 강진군 강진읍 시장길 19,,34.6398416,126.7736023,건물 주변,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,N,신체장애인복지회 강진군지부,061-434-0132,2020-01-14,4920000,전라남도 강진군
울산장애인자립생활센터,울산광역시,남구,31140,울산광역시 남구 돋질로 131,울산광역시 남구 신정동 168-8,35.5402275,129.3198341,장애인복지지설,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,울산광역시 남구,052-226-6932,2020-01-06,3700000,울산광역시 남구
울산지체장애인협회남구지회,울산광역시,남구,31140,울산광역시 남구 삼산중로131번길 26-1,울산광역시 남구 삼산동 1466-3,35.54464446,129.3329604,장애인복지지설,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,울산광역시 남구,052-226-6932,2020-01-06,3700000,울산광역시 남구
울산시청,울산광역시,남구,31140,울산광역시 남구 중앙로 201,울산광역시 남구 신정동 646-4,35.53794783,129.3112563,장애인복지지설,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,울산광역시 남구,052-226-6932,2020-01-06,3700000,울산광역시 남구
울산남구청,울산광역시,남구,31140,울산광역시 남구 돋질로233,울산광역시 남구 달동 1320-1,35.5437296,129.3295209,본관 출입문 옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,울산광역시 남구,052-226-6932,2020-01-06,3700000,울산광역시 남구
농소1동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 호계2길 10,울산광역시 북구 호계동 874-1,35.6227951813,129.3560691084,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
농소2동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 찬샘1길 24,울산광역시 북구 신천동 203-2,35.6382896922,129.3483119853,민원인 대기석 옆,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
강동동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 무룡로 1096,울산광역시 북구 정자동 280-6,35.6128278712,129.4456427469,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
송정동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 송내14길 41,울산광역시 북구 화봉동 1469,35.5923123578,129.3651959981,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
양정동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 오치골3길 16-1,울산광역시 북구 양정동 488-3,35.5486615698,129.3853327314,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
염포동 행정복지센터,울산광역시,북구,31200,울산광역시 북구 염포로 707,울산광역시 북구 염포동 362-1,35.5307069924,129.3943466824,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
명촌문화센터,울산광역시,북구,31200,울산광역시 북구 명촌12길 11,울산광역시 북구 명촌동 864-2,35.5551405078,129.3553525336,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
천곡문화센터,울산광역시,북구,31200,울산광역시 북구 천곡남로 121,울산광역시 북구 천곡동 266-2,35.6388713010,129.3321122119,정문입구,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,울산광역시 북구청,052-241-7694,2020-01-06,3720000,울산광역시 북구
